world	nonwrapper_gain	full_gain	max_two_gain
639	14.628844076	-55.819178164	14.628844076
640	16.380612888	-37.350693260	16.380612888
641	6.651815101	-67.828298955	6.651815101
642	-1.127995062	-36.530753743	-1.127995062
643	15.756308154	-57.103886028	15.756308154
644	6.841258977	-55.780600279	6.841258977
645	6.808194787	-72.687928608	6.808194787
646	7.033446779	-66.945028527	7.033446779
647	-10.616678362	-123.841388508	-10.616678362
648	5.960221136	-86.673167873	5.960221136
649	6.628753593	-35.368383458	6.628753593
650	7.085706211	-24.904430022	7.085706211
651	-1.554043826	-53.157541259	-1.554043826
652	-11.034113363	-76.264462911	-11.034113363
653	5.999449482	-58.839531118	5.999449482
654	-2.803072415	-55.667413018	-2.803072415
655	-2.009358428	-77.272638412	-2.009358428
656	15.236155864	-51.156755783	15.236155864
657	-0.784884427	-74.856494528	-0.784884427
658	6.961348968	-80.162861873	6.961348968
659	-2.480895919	-77.030411566	-2.480895919
660	-1.763260163	-63.467501474	-1.763260163
661	7.071474080	-34.597126172	7.071474080
662	7.296713989	-25.077186266	7.296713989
663	16.559244943	-15.277301078	16.559244943
664	-9.707160288	-80.080024053	-9.707160288
665	-1.303037587	-79.946318952	-1.303037587
666	-2.226300911	-38.337356326	-2.226300911
667	-11.210549765	-88.293493907	-11.210549765
668	16.392134121	-62.687129353	16.392134121
669	-1.800224262	-71.183470740	-1.800224262
670	6.184655429	-58.268989031	6.184655429
671	7.086610741	-62.310020663	7.086610741
672	7.326261115	-35.748488039	7.326261115
673	-0.836220530	-46.546540555	-0.836220530
674	7.493465245	-41.366992412	7.493465245
675	-1.701248234	-94.895147914	-1.701248234
676	7.024045506	-40.915184905	7.024045506
677	7.042723048	-54.530983700	7.042723048
678	-9.279363316	-53.139680828	-9.279363316
679	14.855293841	-36.920868324	14.855293841
680	-1.997020036	-70.999399096	-1.997020036
681	-1.887244537	-56.307882476	-1.887244537
682	16.196229319	-40.592584239	16.196229319
683	16.333088421	-47.656869630	16.333088421
684	-3.327942126	-47.004213213	-3.327942126
685	-2.172781456	-97.147696450	-2.172781456
686	15.891927749	-38.562408187	15.891927749
687	6.844405120	-43.681778248	6.844405120
688	-10.395424466	-56.791013573	-10.395424466
689	-11.226984911	-55.409591117	-11.226984911
690	-10.315275659	-67.546158300	-10.315275659
691	-1.336325974	-65.502327478	-1.336325974
692	-2.220959282	-47.899906489	-2.220959282
693	5.824570987	-90.346121309	5.824570987
694	-11.264131975	-95.008016711	-11.264131975
695	-2.007765472	-68.310912736	-2.007765472
696	-1.102746353	-25.013067584	-1.102746353
697	7.307586985	-33.791797255	7.307586985
698	5.308159959	-39.747854899	5.308159959
699	7.752131773	-60.201282834	7.752131773
700	16.128600046	-46.413404576	16.128600046
701	5.956479875	-87.329715470	5.956479875
702	-10.118466329	-87.264035884	-10.118466329
703	-18.313407741	-70.880316154	-18.313407741
704	-2.243261017	-43.149363165	-2.243261017
705	-1.737360990	-79.850012942	-1.737360990
706	15.283644407	-61.007701427	15.283644407
707	8.064175256	-60.807733619	8.064175256
708	-1.922687766	-55.659175552	-1.922687766
709	7.112875278	-61.434025708	7.112875278
710	7.947675144	-74.267115712	7.947675144
711	-19.162234139	-105.566351909	-19.162234139
712	15.259760707	-30.582417499	15.259760707
713	7.673918537	-45.159402920	7.673918537
714	16.613530368	-72.139484603	16.613530368
715	7.107667602	-41.765220930	7.107667602
716	-1.808807836	-65.599507941	-1.808807836
717	-2.155139068	-73.469455312	-2.155139068
718	7.255888418	-55.742676710	7.255888418
719	8.184858569	-26.556151001	8.184858569
720	6.631249038	-60.840580960	6.631249038
721	15.306505535	-27.214570953	15.306505535
722	-1.304000191	-31.777534963	-1.304000191
723	-10.441159372	-63.987691811	-10.441159372
724	7.049584506	-36.889370967	7.049584506
725	7.921420628	-59.029396613	7.921420628
726	-3.062106636	-53.473959385	-3.062106636
727	14.808432679	-40.734510404	14.808432679
728	16.108587105	-55.767274418	16.108587105
729	16.162886086	-63.440027211	16.162886086
730	8.194128901	-62.747732411	8.194128901
731	-2.221428045	-71.960655340	-2.221428045
732	-1.298197396	-35.557055045	-1.298197396
733	7.300783602	-24.663383052	7.300783602
734	7.100171523	-85.267488452	7.100171523
735	6.644449646	-108.735827058	6.644449646
736	16.347135485	-50.237593025	16.347135485
737	-10.637968703	-44.820879612	-10.637968703
738	-2.577503102	-40.944652666	-2.577503102
739	6.386037684	-80.025563089	6.386037684
740	16.108596054	-57.954173170	16.108596054
741	7.259478297	-41.696555512	7.259478297
742	-11.505463619	-76.497253667	-11.505463619
743	8.169613992	-86.767468064	8.169613992
744	7.274929807	-68.896664452	7.274929807
745	6.866388495	-45.777963535	6.866388495
746	-10.170858343	-64.228280798	-10.170858343
747	6.882357350	-46.750689636	6.882357350
748	7.319947725	-40.607398367	7.319947725
749	-18.726885378	-62.935312715	-18.726885378
750	7.316988259	-75.930743815	7.316988259
751	-1.274532171	-63.387800912	-1.274532171
752	7.608205369	-91.227183185	7.608205369
753	15.455886292	-58.886199615	15.455886292
754	-9.756418103	-60.857213398	-9.756418103
755	-2.065100200	-25.332432651	-2.065100200
756	6.226616019	-56.314707436	6.226616019
757	7.813983650	-74.976087713	7.813983650
758	7.355925626	-34.389814706	7.355925626
759	-1.513181479	-54.392048997	-1.513181479
760	7.283513380	-41.472883628	7.283513380
761	-0.697828215	-80.039677602	-0.697828215
762	-1.211468660	-60.601468843	-1.211468660
763	-10.842888351	-80.711049418	-10.842888351
764	6.385979610	-73.195874566	6.385979610
765	7.926946873	-31.859360790	7.926946873
766	-2.168761337	-59.599963225	-2.168761337
767	-9.516998217	-88.863429373	-9.516998217
768	6.280039556	-65.743709455	6.280039556
769	15.694146865	-40.165094694	15.694146865
770	6.684957693	-40.696991478	6.684957693
771	-9.726861455	-95.242863215	-9.726861455
772	-2.144184941	-38.943365102	-2.144184941
773	16.522160634	-47.960378678	16.522160634
774	16.142977987	-11.988593153	16.142977987
775	-3.321138743	-85.471536321	-3.321138743
776	-2.008201239	-84.261981328	-2.008201239
777	-0.856292595	-82.570578645	-0.856292595
778	-1.244854963	-55.622119371	-1.244854963
779	15.457474567	-39.264046216	15.457474567
780	6.189183836	-52.895058922	6.189183836
781	-2.420861289	-66.343955942	-2.420861289
782	14.893003822	-38.520470333	14.893003822
783	-2.656870114	-29.239602672	-2.656870114
784	-1.749040870	-55.917432372	-1.749040870
785	15.092870668	-43.100790778	15.092870668
786	7.483066134	-27.401646958	7.483066134
787	7.326203040	-28.712848495	7.326203040
788	6.417417464	-59.033717281	6.417417464
789	-0.885991104	-61.126481554	-0.885991104
790	7.309064464	-62.769645439	7.309064464
791	5.956252800	-40.366123461	5.956252800
792	5.821702673	-50.585847867	5.821702673
793	-1.031713670	-10.287027307	-1.031713670
794	-2.151810180	-15.916909650	-2.151810180
795	15.957713966	-71.442692574	15.957713966
796	7.693017999	-53.850839947	7.693017999
797	7.600290524	-92.507674969	7.600290524
798	6.305062208	-65.394517288	6.305062208
799	-2.406396238	-37.490405892	-2.406396238
800	6.590563878	-29.786443606	6.590563878
801	6.669473159	-21.780452727	6.669473159
802	16.353034339	-60.497625478	16.353034339
803	15.273182099	-30.568758328	15.273182099
804	6.185429018	-72.672178051	6.185429018
805	7.076133428	-53.224871458	7.076133428
806	-1.114852527	-61.819696560	-1.114852527
807	-2.873551976	-37.058196246	-2.873551976
808	6.476632165	-57.682477960	6.476632165
809	7.466154818	-82.488822406	7.466154818
810	-1.966373223	-67.051796985	-1.966373223
811	7.604994389	-81.123944814	7.604994389
812	7.759742743	-38.972436525	7.759742743
813	-0.184044112	-87.920818199	-0.184044112
814	-1.110884191	-13.514680184	-1.110884191
815	-2.810315835	-56.559757349	-2.810315835
816	-2.696746638	-73.561746998	-2.696746638
817	6.845508842	-59.085016833	6.845508842
818	7.304476933	-31.852779870	7.304476933
819	-1.918124312	-62.746926632	-1.918124312
820	-1.983691867	-78.389689942	-1.983691867
821	7.525873180	-29.557731108	7.525873180
822	-9.681016364	-79.521369670	-9.681016364
823	7.349182211	-44.543774212	7.349182211
824	-2.222439439	-76.748585015	-2.222439439
825	5.979785092	-51.222020371	5.979785092
826	0.066778702	-52.581735497	0.066778702
827	-2.197348902	-66.211302324	-2.197348902
828	-2.379937803	-75.709848698	-2.379937803
829	7.216684331	-58.580209860	7.216684331
830	7.303517372	-57.018349756	7.303517372
831	7.472643667	-31.581332896	7.472643667
832	5.554800208	-79.117122913	5.554800208
833	-11.039697682	-104.643472622	-11.039697682
834	6.484273150	-84.347653403	6.484273150
835	15.957689889	-28.809538067	15.957689889
836	7.280357949	-59.415454556	7.280357949
837	6.669372232	-35.799345280	6.669372232
838	5.508061966	-67.466877902	5.508061966
839	-0.408478404	-64.183580640	-0.408478404
840	15.235193260	-90.289558851	15.235193260
841	15.670542022	-58.819390293	15.670542022
842	6.828198779	-68.440024711	6.828198779
843	-1.722137174	-55.889169652	-1.722137174
844	-1.586575654	-99.886419104	-1.586575654
845	-3.002465818	-40.790673042	-3.002465818
846	6.848155669	-96.539418166	6.848155669
847	-0.823635417	-65.032915909	-0.823635417
848	-1.563596482	-102.896670306	-1.563596482
849	15.252273577	-43.118853151	15.252273577
850	-0.777073553	-88.036859250	-0.777073553
851	6.615367349	-60.068101158	6.615367349
852	-9.066554576	-63.633919746	-9.066554576
853	-10.988210197	-60.331066178	-10.988210197
854	7.301746206	-45.075238371	7.301746206
855	-1.060562495	-86.675323440	-1.060562495
856	15.089129407	-33.289083217	15.089129407
857	-3.042198537	-67.203822940	-3.042198537
858	-9.864713714	-95.779384380	-9.864713714
859	-1.716325430	-99.798184407	-1.716325430
860	7.735227834	-55.963832145	7.735227834
861	-1.454006619	-65.310401492	-1.454006619
862	6.004361488	-55.484134921	6.004361488
863	-0.897163544	-91.099964975	-0.897163544
864	6.780953751	-57.267270381	6.780953751
865	-10.207256782	-70.413772382	-10.207256782
866	-1.996834401	-63.628950582	-1.996834401
867	-11.012329181	-59.060817402	-11.012329181
868	-1.315260686	-74.468443306	-1.315260686
869	14.129681623	-33.099420364	14.129681623
870	7.913741585	-29.559739869	7.913741585
871	-9.697372403	-64.503451997	-9.697372403
872	6.241943852	-95.822778385	6.241943852
873	6.602899798	-53.917739509	6.602899798
874	15.025232445	-19.148252549	15.025232445
875	6.848213743	-52.151002019	6.848213743
876	5.770273263	-70.491568235	5.770273263
877	15.105099723	-44.988779043	15.105099723
878	6.242796599	-49.600380443	6.242796599
879	7.407789132	-54.847600593	7.407789132
880	6.845385961	-64.999977073	6.845385961
881	-0.685213437	-63.252358330	-0.685213437
882	6.610458013	-62.222754553	6.610458013
883	6.693498955	-79.344815766	6.693498955
884	-2.582286075	-64.068192473	-2.582286075
885	6.894967633	-13.052414095	6.894967633
886	-2.357034083	-24.724648474	-2.357034083
887	7.301688131	-70.225793771	7.301688131
888	7.947675144	-33.430584071	7.947675144
889	7.317736665	-40.745637494	7.317736665
890	7.735227834	-86.923080924	7.735227834
891	-1.479421265	-99.404619378	-1.479421265
892	-2.422990031	-62.302194753	-2.422990031
893	-9.682400628	-101.633779875	-9.682400628
894	6.010066018	-40.374243414	6.010066018
895	-9.789075281	-61.678917788	-9.789075281
896	7.061982562	-34.162919691	7.061982562
897	16.128600046	-49.931264455	16.128600046
898	6.001016153	-34.043584756	6.001016153
899	-1.124026725	-89.148196730	-1.124026725
900	-2.156523332	-69.493316820	-2.156523332
901	6.179782563	-53.236281960	6.179782563
902	15.050713371	-45.725025283	15.050713371
903	15.015601280	-71.849643213	15.015601280
904	-1.369849274	-55.615350348	-1.369849274
905	-1.541559641	-40.302601854	-1.541559641
906	13.768823593	-41.244027697	13.768823593
907	6.627369329	-25.604329399	6.627369329
908	-1.606521571	-57.182945284	-1.606521571
909	-1.504550783	-87.641558111	-1.504550783
910	-1.918124312	-78.930791419	-1.918124312
911	-1.324746318	-62.416760636	-1.324746318
912	7.326203040	-54.007431308	7.326203040
913	-10.956656740	-53.506407056	-10.956656740
914	-1.997982640	-38.639763950	-1.997982640
915	15.493596273	-47.512211729	15.493596273
916	-1.749744759	-72.882432806	-1.749744759
917	-10.980651982	-78.973607061	-10.980651982
918	-1.905165775	-42.353679031	-1.905165775
919	-1.729700926	-81.667839401	-1.729700926
920	16.174503212	-70.027555038	16.174503212
921	7.696928262	-59.880199047	7.696928262
922	7.611946630	-55.105915026	7.611946630
923	6.959929563	-66.358922386	6.959929563
924	16.211529447	-49.401331081	16.211529447
925	6.608327941	-48.962105894	6.608327941
926	-19.162243089	-79.952127960	-19.162243089
927	-0.815315051	-85.932096881	-0.815315051
928	7.341654550	-42.312989687	7.341654550
929	-1.760263380	-91.883110514	-1.760263380
930	-0.626109313	-82.504435081	-0.626109313
931	7.037188040	-39.747135847	7.037188040
932	16.121103967	-55.460962494	16.121103967
933	-17.924866675	-104.548376458	-17.924866675
934	-1.004387264	-52.239837198	-1.004387264
935	-0.922112810	-31.768658782	-0.922112810
936	6.681865017	6.345525181	6.681865017
937	6.238233144	-62.337636467	6.238233144
938	7.689263181	-54.496012888	7.689263181
939	-1.278167427	-51.527749743	-1.278167427
940	15.085249698	-51.340260425	15.085249698
941	7.375789208	-73.172193179	7.375789208
942	-1.770624412	-64.220774676	-1.770624412
943	6.435964381	-43.166260046	6.435964381
944	-10.598764601	-53.500334878	-10.598764601
945	6.848062361	-94.356673923	6.848062361
946	7.506980388	-38.736394724	7.506980388
947	-1.791914753	-107.815937612	-1.791914753
948	7.378135141	-68.872500443	7.378135141
949	16.196229319	-39.808753898	16.196229319
950	5.632479078	-86.540150245	5.632479078
951	6.902923413	-63.729863176	6.902923413
952	-9.710008213	-57.847333234	-9.710008213
953	7.527666927	-56.533790178	7.527666927
954	6.534641854	-40.096953398	6.534641854
955	7.558119670	-29.782238798	7.558119670
956	16.325351303	-51.306817582	16.325351303
957	7.496208668	-44.130258776	7.496208668
958	-0.844079825	-33.885612560	-0.844079825
959	7.529645025	-43.912421146	7.529645025
960	7.472643667	-44.307784176	7.472643667
961	15.654292848	-61.064318848	15.654292848
962	-1.036581217	-29.196938721	-1.036581217
963	-9.677368411	-50.810766122	-9.677368411
964	-11.431218720	-65.287725597	-11.431218720
965	-9.899155877	-77.337386938	-9.899155877
966	6.585948641	-76.508459559	6.585948641
967	7.274822941	-68.441002162	7.274822941
968	15.918648181	-24.087857785	15.918648181
969	5.788493392	-53.163732510	5.788493392
970	-1.331607776	-77.444625862	-1.331607776
971	6.919103993	-99.844789690	6.919103993
972	7.492409333	-58.232726796	7.492409333
973	7.833401812	-60.307406324	7.833401812
974	5.967082594	-39.338723820	5.967082594
975	-0.639537347	-48.149104660	-0.639537347
976	8.189324108	-12.970475556	8.189324108
977	7.862996868	-62.646433649	7.862996868
978	7.764892345	-52.171018413	7.764892345
979	-1.353493235	-46.470841384	-1.353493235
980	15.740963509	-48.121466883	15.740963509
981	14.888440368	-34.104598210	14.888440368
982	6.435402311	-32.222330149	6.435402311
983	7.479311316	-37.018194960	7.479311316
984	7.085706211	-52.616845809	7.085706211
985	5.780770238	-21.921273664	5.780770238
986	-1.348819923	-56.566743110	-1.348819923
987	16.543040286	-35.519623840	16.543040286
988	7.976497992	-43.490816045	7.976497992
989	-1.741071698	-29.504751222	-1.741071698
990	-9.857821702	-65.175056626	-9.857821702
991	-9.730887866	-41.634723557	-9.730887866
992	-0.651794107	-38.092167949	-0.651794107
993	7.058165608	-59.395211881	7.058165608
994	-0.840188866	-61.009135560	-0.840188866
995	7.492409333	-43.855964049	7.492409333
996	-2.138382146	-81.012430369	-2.138382146
997	-0.425748626	-53.256711162	-0.425748626
998	-1.546132045	-46.913480097	-1.546132045
999	14.858077106	-88.477619235	14.858077106
1000	7.971693199	-45.414070165	7.971693199
1001	-3.197073039	-48.997598698	-3.197073039
1002	-2.201051183	-46.408846245	-2.201051183
1003	7.052590239	-60.101813592	7.052590239
1004	-2.456319522	-65.935610977	-2.456319522
1005	6.026070219	-71.458811517	6.026070219
1006	-0.346277274	-43.014693822	-0.346277274
1007	6.239732792	-49.094301018	6.239732792
1008	-0.216701290	-63.466218152	-0.216701290
1009	15.455886292	-47.875769532	15.455886292
1010	14.215447755	-39.379304321	14.215447755
1011	15.469086900	-42.707201523	15.469086900
1012	-1.676172522	-49.208990074	-1.676172522
1013	6.902588602	-25.732642466	6.902588602
1014	-10.119370858	-71.282186259	-10.119370858
1015	-1.466157902	-82.140667700	-1.466157902
1016	-1.918870194	-20.496505977	-1.918870194
1017	-1.922580901	-53.891715139	-1.922580901
1018	8.185613401	-48.876709559	8.185613401
1019	-2.151055348	-73.094124113	-2.151055348
1020	7.083152693	-74.571450686	7.083152693
1021	7.456287628	-40.667205747	7.456287628
1022	15.928049454	-18.789838428	15.928049454
1023	17.047930082	-77.616356489	17.047930082
1024	15.912749327	-57.524720196	15.912749327
1025	7.326261115	-50.304453334	7.326261115
1026	-1.925424548	-69.250544332	-1.925424548
1027	15.464249082	-67.662015957	15.464249082
1028	6.702998493	-65.099148282	6.702998493
1029	7.279386396	-62.436362104	7.279386396
1030	7.787556721	-64.019104824	7.787556721
1031	6.718225049	-14.140352998	6.718225049
1032	6.247411836	-45.471282474	6.247411836
1033	-1.993278775	-47.867136347	-1.993278775
1034	14.178186238	-31.160121455	14.178186238
1035	6.173883709	-49.423308823	6.173883709
1036	6.190239748	-75.190131133	6.190239748
1037	-2.370221995	-46.277819286	-2.370221995
1038	-1.449953245	-60.310011175	-1.449953245
