fold	surface	truth_recipe	candidate_count_capped	truth_generated	compiler_rank	form_decoder_rank	anchor_rank	compiler_top1	form_decoder_top1	anchor_top1	truth_anchor_cost	anchor_top1_cost
1	sol	OL	4	YES	1	1	2	OL	OL	S+OL	1.000000000	0.000000000
1	solarol	S+OL+AR+OL	57	YES	2	2	1	OL+AR+OL	OL+AR+OL	S+OL+AR+OL	0.000000000	0.000000000
1	solkaiin	OL+K+AIIN	100	YES	1	1	1	OL+K+AIIN	OL+K+AIIN	OL+K+AIIN	0.250000000	0.250000000
1	solshey	OL+SH+E+Y	13	YES	2	2	2	S+OL+SH+E+Y	S+OL+SH+E+Y	S+OL+SH+E+Y	1.000000000	0.000000000
1	som	S+O+M_LOCAL	2	YES	2	2	2	S+O+AM_ADDR	S+O+AM_ADDR	S+O+AM_ADDR	0.000000000	0.505195974
1	sotodan	S+OT+O+D_ADDR+AN	100	YES	1	1	1	S+OT+O+D_ADDR+AN	S+OT+O+D_ADDR+AN	S+OT+O+D_ADDR+AN	0.000000000	0.000000000
1	sqokeodaiin	S+OK+E+O+D_ADDR+AIIN	100	YES	1	1	1	S+OK+E+O+D_ADDR+AIIN	S+OK+E+O+D_ADDR+AIIN	S+OK+E+O+D_ADDR+AIIN	0.250000000	0.250000000
1	sy	Y	1	NO	0	0	0	S+Y	NONE	NONE	NONE	NONE
1	t	T	2	YES	1	1	1	T	T	T	0.000000000	0.000000000
1	tain	T+AIN	83	YES	1	1	1	T+AIN	T+AIN	T+AIN	0.000000000	0.000000000
1	tal	T+AL	12	YES	1	1	1	T+AL	T+AL	T+AL	0.000000000	0.000000000
1	talody	T+AL+O+D_ADDR+Y	92	YES	1	2	2	T+AL+O+D_ADDR+Y	T+AL+O+DY	T+AL+O+DY	0.000000000	0.000000000
1	tchdaiin	T+CHD+AIIN	100	YES	1	1	1	T+CHD+AIIN	T+CHD+AIIN	T+CHD+AIIN	0.500000000	0.500000000
1	tchedy	T+CHD+Y	31	YES	1	1	1	T+CHD+Y	T+CHD+Y	T+CHD+Y	0.000000000	0.000000000
1	tcho	T+CH+O	8	YES	2	1	1	OT+CH	T+CH+O	T+CH+O	0.000000000	0.000000000
1	tchodar	T+CH+O+D_ADDR+AR	96	YES	1	1	1	T+CH+O+D_ADDR+AR	T+CH+O+D_ADDR+AR	T+CH+O+D_ADDR+AR	0.000000000	0.000000000
1	teeey	T+EEE+Y	12	YES	2	1	1	T+E+EE+Y	T+EEE+Y	T+EEE+Y	0.000000000	0.000000000
1	teeody	T+EE+O+DY	42	YES	3	1	1	OT+EE+DY	T+EE+O+DY	T+EE+O+DY	0.000000000	0.000000000
1	teeolain	T+EE+OL+AIN	100	YES	1	1	1	T+EE+OL+AIN	T+EE+OL+AIN	T+EE+OL+AIN	0.000000000	0.000000000
1	teo	T+E+O	4	YES	2	1	1	OT+E	T+E+O	T+E+O	0.000000000	0.000000000
1	teodal	T+E+O+D_ADDR+AL	80	YES	1	1	1	T+E+O+D_ADDR+AL	T+E+O+D_ADDR+AL	T+E+O+D_ADDR+AL	0.000000000	0.000000000
1	teol	E+OL	11	NO	0	0	0	T+E+OL	NONE	NONE	NONE	NONE
1	tochol	T+O+CH+OL	28	YES	2	2	2	T+O+OL	T+O+OL	T+O+OL	0.000000000	0.528768207
1	tochso	T+O+CH+S+O	5	YES	1	1	1	T+O+CH+S+O	T+O+CH+S+O	T+O+CH+S+O	0.000000000	0.000000000
1	todaiin	T+O+AIIN	100	YES	2	2	2	T+O+D_ADDR+AIIN	T+O+D_ADDR+AIIN	T+O+D_ADDR+AIIN	1.000000000	0.000000000
1	tshdal	T+SH+D_ADDR+AL	66	YES	3	4	2	T+SH+AL	T+SH+AL	T+SH+AL	0.000000000	0.265718558
1	tsho	T+SH+O	7	YES	1	1	1	T+SH+O	T+SH+O	T+SH+O	0.000000000	0.000000000
1	ychekch	Y+CH+K	30	YES	1	1	2	Y+CH+K	Y+CH+K	Y+CH+K+CH	2.250000000	0.250000000
1	ycheody	Y+CH+E+O+D_ADDR+Y	52	YES	3	3	3	Y+CH+E+O+Y	Y+CH+E+O+Y	Y+CH+E+O+DY	0.000000000	0.000000000
1	ycho	Y+CH+O	6	YES	1	1	1	Y+CH+O	Y+CH+O	Y+CH+O	0.000000000	0.000000000
1	ychod	Y+CH+O+D_ADDR	20	YES	1	1	1	Y+CH+O+D_ADDR	Y+CH+O+D_ADDR	Y+CH+O+D_ADDR	0.000000000	0.000000000
1	ydaraishy	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	100	YES	3	5	2	Y+DA+R+A_ADDR+SH+Y	Y+D_ADDR+AR+AIN+SH+Y	Y+D_ADDR+AR+A_ADDR+SH+Y	0.000000000	1.000000000
1	ydchos	Y+D_ADDR+CH+O+S	23	YES	1	1	1	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+S	0.000000000	0.000000000
1	ydoin	Y+D_ADDR+O+IIN	78	YES	1	1	1	Y+D_ADDR+O+IIN	Y+D_ADDR+O+IIN	Y+D_ADDR+O+IIN	2.000000000	2.000000000
1	ydy	Y+DY	5	YES	1	1	1	Y+DY	Y+DY	Y+DY	0.000000000	0.000000000
1	yfolaiin	Y+LOCAL_CHAR_F+OL+AIIN	100	YES	1	1	1	Y+LOCAL_CHAR_F+OL+AIIN	Y+LOCAL_CHAR_F+OL+AIIN	Y+LOCAL_CHAR_F+OL+AIIN	0.000000000	0.000000000
1	ykaky	Y+K+A_ADDR+K+Y	3	YES	1	2	2	Y+K+A_ADDR+K+Y	Y+K+K+Y	Y+K+K+Y	0.000000000	1.000000000
1	ykal	Y+K+AL	7	YES	1	1	1	Y+K+AL	Y+K+AL	Y+K+AL	0.000000000	0.000000000
1	ykaly	Y+K+AL+Y	7	YES	1	1	1	Y+K+AL+Y	Y+K+AL+Y	Y+K+AL+Y	0.000000000	0.000000000
1	ykan	Y+K+AN	13	YES	1	1	1	Y+K+AN	Y+K+AN	Y+K+AN	0.000000000	0.000000000
1	ykchdy	Y+K+CHD+Y	19	YES	2	2	1	Y+K+CHD+DY	Y+K+CHD+DY	Y+K+CHD+Y	0.500000000	0.500000000
1	ykeday	Y+K+E+DA+Y	28	YES	2	1	1	K+E+DY+A_ADDR+Y	Y+K+E+DA+Y	Y+K+E+DA+Y	0.000000000	0.000000000
1	ykeo	Y+K+E+O	7	YES	2	1	1	Y+OK+E	Y+K+E+O	Y+K+E+O	0.000000000	0.000000000
1	ykeodain	Y+K+E+O+D_ADDR+AIN	100	YES	1	1	1	Y+K+E+O+D_ADDR+AIN	Y+K+E+O+D_ADDR+AIN	Y+K+E+O+D_ADDR+AIN	0.000000000	0.000000000
1	ykeody	Y+K+E+O+DY	41	YES	3	3	2	Y+K+E+O+D_ADDR+Y	Y+K+E+O+D_ADDR+Y	Y+K+E+O+D_ADDR+Y	0.000000000	0.000000000
1	ykeolol	Y+K+E+OL+OL	84	YES	1	1	1	Y+K+E+OL+OL	Y+K+E+OL+OL	Y+K+E+OL+OL	0.000000000	0.000000000
1	ykoaiin	Y+K+O+AIIN	100	YES	1	1	1	Y+K+O+AIIN	Y+K+O+AIIN	Y+K+O+AIIN	0.000000000	0.000000000
1	ykol	Y+K+OL	9	YES	1	1	1	Y+K+OL	Y+K+OL	Y+K+OL	0.000000000	0.000000000
1	ykor	Y+K+OR	9	YES	1	1	1	Y+K+OR	Y+K+OR	Y+K+OR	0.000000000	0.000000000
1	yksheol	SH+E+OL	29	NO	0	0	0	Y+K+SH+E+OL	NONE	NONE	NONE	NONE
1	yokeody	Y+OK+E+O+D_ADDR+Y	53	YES	1	1	1	Y+OK+E+O+D_ADDR+Y	Y+OK+E+O+D_ADDR+Y	Y+OK+E+O+D_ADDR+Y	0.000000000	0.000000000
1	ypod	Y+P+O+D_ADDR	17	YES	1	1	1	Y+P+O+D_ADDR	Y+P+O+D_ADDR	Y+P+O+D_ADDR	0.000000000	0.000000000
1	ysheey	Y+SH+EE+Y	6	YES	1	1	1	Y+SH+EE+Y	Y+SH+EE+Y	Y+SH+EE+Y	0.000000000	0.000000000
1	ysheod	Y+SH+E+O+D_ADDR	24	YES	1	1	1	Y+SH+E+O+D_ADDR	Y+SH+E+O+D_ADDR	Y+SH+E+O+D_ADDR	0.000000000	0.000000000
1	ytaiin	Y+T+AIIN	100	YES	1	1	1	Y+T+AIIN	Y+T+AIIN	Y+T+AIIN	0.000000000	0.000000000
1	ytalchos	Y+T+AL+CH+O+S	100	YES	1	1	1	Y+T+AL+CH+O+S	Y+T+AL+CH+O+S	Y+T+AL+CH+O+S	0.000000000	0.000000000
1	ytar	Y+T+AR	14	YES	1	1	1	Y+T+AR	Y+T+AR	Y+T+AR	0.000000000	0.000000000
1	ytcharg	K+CH+AR+LOCAL_CHAR_G	50	NO	0	0	0	Y+T+CH+AR+LOCAL_CHAR_G	NONE	NONE	NONE	NONE
1	ytedy	Y+T+E+DY	22	YES	1	1	1	Y+T+E+DY	Y+T+E+DY	Y+T+E+DY	0.000000000	0.000000000
1	yteey	Y+T+EE+Y	7	YES	1	1	1	Y+T+EE+Y	Y+T+EE+Y	Y+T+EE+Y	0.000000000	0.000000000
1	yteody	Y+T+E+O+DY	34	YES	1	1	1	Y+T+E+O+DY	Y+T+E+O+DY	Y+T+E+O+DY	0.000000000	0.000000000
1	yteoor	Y+T+E+O+OR	15	YES	1	1	1	Y+T+E+O+OR	Y+T+E+O+OR	Y+T+E+O+OR	0.000000000	0.000000000
1	yteos	Y+T+E+O+S_ADDR	12	NO	0	0	0	Y+T+E+O+S	NONE	NONE	NONE	NONE
1	ytey	T+E+Y	4	NO	0	0	0	Y+T+E+Y	NONE	NONE	NONE	NONE
1	ytoiin	Y+T+O+IIN	100	YES	1	1	1	Y+T+O+IIN	Y+T+O+IIN	Y+T+O+IIN	0.000000000	0.000000000
1	yty	Y+T+Y	4	YES	1	1	1	Y+T+Y	Y+T+Y	Y+T+Y	0.000000000	0.000000000
1	zepchy	S+E+P+CH+Y	0	NO	0	0	0	NONE	NONE	NONE	NONE	NONE
2	aiin	AIIN	26	YES	1	1	1	AIIN	AIIN	AIIN	0.000000000	0.000000000
2	alor	AL+OR	10	YES	1	1	1	AL+OR	AL+OR	AL+OR	0.000000000	0.000000000
2	amy	AM_ADDR+Y	3	YES	1	1	1	AM_ADDR+Y	AM_ADDR+Y	AM_ADDR+Y	0.000000000	0.000000000
2	araiin	AR+AIIN	100	YES	1	1	1	AR+AIIN	AR+AIIN	AR+AIIN	0.000000000	0.000000000
2	archeey	AR+CH+EE+Y	33	YES	4	3	2	AR+SH+EE+Y	AR+SH+EE+Y	AR+SH+EE+Y	0.000000000	0.278768207
2	archytaiin	AR+CH+Y+T+AIIN	100	YES	1	1	1	AR+CH+Y+T+AIIN	AR+CH+Y+T+AIIN	AR+CH+Y+T+AIIN	0.000000000	0.000000000
2	arol	AR+OL	8	YES	1	1	1	AR+OL	AR+OL	AR+OL	0.000000000	0.000000000
2	arsa	AR+S+A_ADDR	13	YES	1	2	1	AR+S+A_ADDR	AR+S	AR+S+A_ADDR	0.000000000	0.000000000
2	ay	A_ADDR+Y	1	YES	1	1	1	A_ADDR+Y	A_ADDR+Y	A_ADDR+Y	0.000000000	0.000000000
2	ch	CH	2	YES	1	1	1	CH	CH	CH	0.000000000	0.000000000
2	cha	CH+A_ADDR	2	YES	1	1	1	CH+A_ADDR	CH+A_ADDR	CH+A_ADDR	0.000000000	0.000000000
2	chair	CH+AIR	26	YES	1	1	1	CH+AIR	CH+AIR	CH+AIR	0.000000000	0.000000000
2	cham	CH+AM_ADDR	7	YES	2	2	1	AM_ADDR	AM_ADDR	CH+AM_ADDR	0.000000000	0.000000000
2	chcfhdy	CH+O+CH+LOCAL_CHAR_F+Y	38	NO	0	0	0	CH+CH+LOCAL_CHAR_F+DY	NONE	NONE	NONE	NONE
2	chckh	CH+K	9	YES	1	1	1	CH+K	CH+K	CH+K	0.510919929	0.510919929
2	chckhal	CH+CH+K+AL	22	YES	2	2	2	CH+K+AL	CH+K+AL	CH+K+AL	0.524567266	0.506899287
2	chckhey	CH+CH+K+E+Y	9	YES	1	1	1	CH+CH+K+E+Y	CH+CH+K+E+Y	CH+CH+K+E+Y	0.505826891	0.505826891
2	chcth	CH+CH+T	8	YES	1	1	1	CH+CH+T	CH+CH+T	CH+CH+T	0.501342302	0.501342302
2	chcthal	CH+T+AL	22	YES	4	2	2	CH+CH+T+AL	CH+CH+T+AL	CH+CH+T+AL	1.250481929	0.501342302
2	chcthedy	CH+CH+T+E+DY	62	YES	2	1	1	CH+CH+T+E+D_ADDR+Y	CH+CH+T+E+DY	CH+CH+T+E+DY	0.501342302	0.501342302
2	chcthol	CH+CH+T+OL	30	YES	1	1	1	CH+CH+T+OL	CH+CH+T+OL	CH+CH+T+OL	0.500000000	0.500000000
2	chcthy	CH+CH+T+Y	9	YES	1	1	1	CH+CH+T+Y	CH+CH+T+Y	CH+CH+T+Y	0.500000000	0.500000000
2	chdam	CHD+AM_ADDR	23	YES	1	1	1	CHD+AM_ADDR	CHD+AM_ADDR	CHD+AM_ADDR	0.500000000	0.500000000
2	chealor	AL+OR	53	YES	1	1	2	AL+OR	AL+OR	CH+E+AL+OR	2.256899287	0.000000000
2	chealy	AL+Y	15	YES	1	1	2	AL+Y	AL+Y	CH+E+AL+Y	2.256899287	0.000000000
2	chear	CH+E+AR	14	YES	1	1	1	CH+E+AR	CH+E+AR	CH+E+AR	0.000000000	0.000000000
2	checkhey	CH+E+CH+K+E+Y	28	YES	2	1	1	CH+K+E+Y	CH+E+CH+K+E+Y	CH+E+CH+K+E+Y	0.505826891	0.505826891
2	checphedy	CH+E+CH+P+E+DY	100	YES	1	2	2	CH+E+CH+P+E+DY	CH+P+E+DY	CH+P+E+DY	0.507275935	0.758004271
2	checthy	CH+T+Y	13	YES	2	2	2	CH+E+CH+T+Y	CH+E+CH+T+Y	CH+E+CH+T+Y	0.758004271	0.500000000
2	ched	CHD	14	YES	1	1	1	CHD	CHD	CHD	0.000000000	0.000000000
2	cheeg	SH+EE+LOCAL_CHAR_G	25	YES	4	3	3	Y	Y	CH+EE+LOCAL_CHAR_G	1.000000000	0.000000000
2	cheeody	CH+EE+O+D_ADDR+Y	63	YES	1	2	2	CH+EE+O+D_ADDR+Y	CH+EE+O+DY	CH+EE+O+DY	0.000000000	0.000000000
2	cheeol	SH+EE+OL	25	YES	2	2	2	CH+EE+OL	CH+EE+OL	CH+EE+OL	1.000000000	0.000000000
2	cheeor	CH+EE+OR	36	YES	1	1	1	CH+EE+OR	CH+EE+OR	CH+EE+OR	0.000000000	0.000000000
2	chefar	CH+E+LOCAL_CHAR_F+AR	34	YES	1	1	1	CH+E+LOCAL_CHAR_F+AR	CH+E+LOCAL_CHAR_F+AR	CH+E+LOCAL_CHAR_F+AR	0.000000000	0.000000000
2	chekar	CH+K+AR	52	YES	1	1	1	CH+K+AR	CH+K+AR	CH+K+AR	1.000000000	1.000000000
2	chekeedy	CH+K+EE+DY	100	YES	1	1	1	CH+K+EE+DY	CH+K+EE+DY	CH+K+EE+DY	1.000000000	1.000000000
2	chekody	CH+K+O+D_ADDR+Y	79	YES	3	5	3	CH+K+O+DY	CH+K+O+DY	CH+K+O+DY	1.000000000	1.000000000
2	chekoy	CH+K+O+Y	17	YES	1	1	1	CH+K+O+Y	CH+K+O+Y	CH+K+O+Y	1.000000000	1.000000000
2	cheo	CH+E+O	4	YES	1	1	1	CH+E+O	CH+E+O	CH+E+O	0.000000000	0.000000000
2	cheodain	CH+E+O+D_ADDR+AIN	100	YES	2	1	1	CH+E+O+AIN	CH+E+O+D_ADDR+AIN	CH+E+O+D_ADDR+AIN	0.000000000	0.000000000
2	cheok	CH+E+O+K	12	YES	1	1	1	CH+E+O+K	CH+E+O+K	CH+E+O+K	0.000000000	0.000000000
2	cheol	CH+E+O+L	10	YES	1	2	2	CH+E+O+L	CH+E+OL	CH+E+OL	0.000000000	0.000000000
2	cheom	CH+E+O+AM_ADDR	8	YES	1	1	1	CH+E+O+AM_ADDR	CH+E+O+AM_ADDR	CH+E+O+AM_ADDR	0.507738666	0.507738666
2	cheos	CH+E+O+S	16	YES	1	1	1	CH+E+O+S	CH+E+O+S	CH+E+O+S	0.000000000	0.000000000
2	cheoy	CH+E+O+Y	4	YES	1	1	1	CH+E+O+Y	CH+E+O+Y	CH+E+O+Y	0.000000000	0.000000000
2	chep	CH+E+P	6	YES	1	1	1	CH+E+P	CH+E+P	CH+E+P	0.000000000	0.000000000
2	chetedy	CH+E+T+E+D_ADDR+Y	70	YES	2	6	2	CH+E+T+E+DY	CH+E+T+E+DY	CH+E+T+E+DY	0.000000000	0.000000000
2	chkedy	CH+K+E+D_ADDR+Y	12	YES	2	3	2	CH+K+E+DY	CH+K+E+DY	CH+K+E+DY	0.000000000	0.000000000
2	chkeeal	CH+K+EE+AL	14	YES	1	1	1	CH+K+EE+AL	CH+K+EE+AL	CH+K+EE+AL	0.000000000	0.000000000
2	chocfhey	CH+O+CH+LOCAL_CHAR_F+E+Y	25	YES	1	1	1	CH+O+CH+LOCAL_CHAR_F+E+Y	CH+O+CH+LOCAL_CHAR_F+E+Y	CH+O+CH+LOCAL_CHAR_F+E+Y	0.500000000	0.500000000
2	chodl	CH+O+D_ADDR+L	14	YES	1	1	1	CH+O+D_ADDR+L	CH+O+D_ADDR+L	CH+O+D_ADDR+L	0.000000000	0.000000000
2	chody	CH+O+D_ADDR+Y	18	YES	2	3	2	CH+O+DY	CH+O+DY	CH+O+DY	0.000000000	0.000000000
2	choeey	HO+EE+Y	14	YES	3	2	2	CH+O+EE+Y	CH+O+EE+Y	CH+O+EE+Y	1.000000000	0.000000000
2	chog	HO+LOCAL_CHAR_G	8	YES	3	3	3	CH+O+G_LABEL	CH+O+LOCAL_CHAR_G	CH+O+LOCAL_CHAR_G	1.000000000	0.000000000
2	chokar	OK+AR	37	YES	1	1	1	OK+AR	OK+AR	OK+AR	0.530748470	0.530748470
2	chokchol	OK+OL	100	YES	2	2	2	OK+CH+OL	OK+CH+OL	OK+CH+OL	1.054795303	0.500000000
2	chokees	OK+EE+S	63	YES	2	1	2	CH+OK+EE+S	OK+EE+S	CH+OK+EE+S	0.530748470	0.000000000
2	chokeey	OK+EE+Y	27	YES	2	1	1	CH+O+K+EE+Y	OK+EE+Y	OK+EE+Y	0.530748470	0.530748470
2	chokeol	OK+E+OL	32	YES	2	1	2	CH+OK+E+OL	OK+E+OL	CH+OK+E+OL	0.530748470	0.000000000
2	chokol	OK+OL	22	YES	1	1	1	OK+OL	OK+OL	OK+OL	0.530748470	0.530748470
2	chokshor	OK+OR	100	NO	0	0	0	OK+SH+OR	NONE	NONE	NONE	NONE
2	choky	OK+Y	9	YES	1	1	1	OK+Y	OK+Y	OK+Y	0.530748470	0.530748470
2	cholkeedy	OL+K+EE+DY	100	YES	2	2	2	CH+OL+K+EE+DY	CH+OL+K+EE+DY	CH+OL+K+EE+DY	0.524046833	0.000000000
2	chorain	OR+AIN	100	NO	0	0	0	CH+OR+AIN	NONE	NONE	NONE	NONE
2	chorshedy	CH+OR+SH+E+DY	100	YES	1	1	1	CH+OR+SH+E+DY	CH+OR+SH+E+DY	CH+OR+SH+E+DY	0.000000000	0.000000000
2	chosals	CH+O+S+AL+S	100	YES	3	1	1	CH+O+S+A_ADDR+L	CH+O+S+AL+S	CH+O+S+AL+S	0.000000000	0.000000000
2	chotey	CH+OT+E+Y	18	YES	1	1	1	CH+OT+E+Y	CH+OT+E+Y	CH+OT+E+Y	0.000000000	0.000000000
2	chpchy	CH+P+CH+Y	16	YES	3	3	1	CH+P+CHD+Y	CH+P+Y	CH+P+CH+Y	0.000000000	0.000000000
2	chpor	CH+P+OR	13	YES	1	1	1	CH+P+OR	CH+P+OR	CH+P+OR	0.000000000	0.000000000
2	chpsheedy	CH+P+SH+EE+DY	100	YES	1	1	1	CH+P+SH+EE+DY	CH+P+SH+EE+DY	CH+P+SH+EE+DY	0.000000000	0.000000000
2	chtal	CH+T+AL	10	YES	1	1	1	CH+T+AL	CH+T+AL	CH+T+AL	0.000000000	0.000000000
2	chteey	CH+T+EE+Y	10	YES	2	1	1	CH+T+E+E+Y	CH+T+EE+Y	CH+T+EE+Y	0.000000000	0.000000000
2	chtor	CH+T+OR	14	YES	1	1	1	CH+T+OR	CH+T+OR	CH+T+OR	0.000000000	0.000000000
2	chty	CH+T+Y	4	YES	1	1	1	CH+T+Y	CH+T+Y	CH+T+Y	0.000000000	0.000000000
2	chykchy	Y+K+CH+Y	20	YES	4	2	2	CH+Y+K+Y	CH+Y+K+Y	CH+Y+K+Y	1.250000000	1.250000000
2	chykey	CH+Y+K+E+Y	5	YES	1	1	1	CH+Y+K+E+Y	CH+Y+K+E+Y	CH+Y+K+E+Y	0.000000000	0.000000000
2	chypcham	CH+Y+P+CH+AM_ADDR	66	YES	1	1	1	CH+Y+P+CH+AM_ADDR	CH+Y+P+CH+AM_ADDR	CH+Y+P+CH+AM_ADDR	0.000000000	0.000000000
2	ckhar	CH+K+AR	15	YES	1	1	1	CH+K+AR	CH+K+AR	CH+K+AR	0.524567266	0.524567266
2	ckhol	CH+K+OL	16	YES	1	1	1	CH+K+OL	CH+K+OL	CH+K+OL	0.524567266	0.524567266
2	cphaldy	CH+P+AL+DY	23	YES	1	1	1	CH+P+AL+DY	CH+P+AL+DY	CH+P+AL+DY	0.507275935	0.507275935
2	cphealy	CH+P+E+AL+Y	11	YES	1	1	1	CH+P+E+AL+Y	CH+P+E+AL+Y	CH+P+E+AL+Y	0.507275935	0.507275935
2	cpheody	CH+P+E+O+DY	18	YES	2	1	1	CH+P+E+O+Y	CH+P+E+O+DY	CH+P+E+O+DY	0.507275935	0.507275935
2	cphoy	CH+P+O+Y	4	YES	1	1	1	CH+P+O+Y	CH+P+O+Y	CH+P+O+Y	0.507275935	0.507275935
2	cthal	CH+T+AL	5	YES	1	1	1	CH+T+AL	CH+T+AL	CH+T+AL	0.501342302	0.501342302
2	ctho	CH+T+O	4	YES	1	1	1	CH+T+O	CH+T+O	CH+T+O	0.501342302	0.501342302
2	cthoor	CH+T+O+OR	12	YES	1	1	1	CH+T+O+OR	CH+T+O+OR	CH+T+O+OR	0.501342302	0.501342302
2	dair	D_ADDR+AIR	42	YES	1	1	1	D_ADDR+AIR	D_ADDR+AIR	D_ADDR+AIR	0.000000000	0.000000000
2	dalal	AL+AL	19	YES	1	1	1	AL+AL	AL+AL	AL+AL	0.269671029	0.269671029
2	dals	AL+S	22	YES	3	1	1	DA+L	AL+S	AL+S	0.269671029	0.269671029
2	dalshedy	AL+SH+E+DY	100	YES	1	1	1	AL+SH+E+DY	AL+SH+E+DY	AL+SH+E+DY	0.269671029	0.269671029
2	daraiin	D_ADDR+AR+AIIN	100	YES	1	1	1	D_ADDR+AR+AIIN	D_ADDR+AR+AIIN	D_ADDR+AR+AIIN	0.000000000	0.000000000
2	daram	DA+R+A_ADDR+AM_ADDR	59	YES	8	26	14	D_ADDR+AR+AM_ADDR	D_ADDR+AR+AM_ADDR	D_ADDR+AR+AM_ADDR	0.507738666	0.000000000
2	darchey	AR+CH+EE+Y	45	NO	0	0	0	D_ADDR+AR+Y	NONE	NONE	NONE	NONE
2	dchaiin	D_ADDR+CH+AIIN	100	YES	1	1	1	D_ADDR+CH+AIIN	D_ADDR+CH+AIIN	D_ADDR+CH+AIIN	0.000000000	0.000000000
2	dchedy	D_ADDR+CHD+Y	57	YES	1	1	1	D_ADDR+CHD+Y	D_ADDR+CHD+Y	D_ADDR+CHD+Y	0.000000000	0.000000000
2	dcheedy	D_ADDR+CH+EE+D_ADDR+Y	100	YES	1	2	2	D_ADDR+CH+EE+D_ADDR+Y	D_ADDR+CH+EE+DY	D_ADDR+CH+EE+DY	0.000000000	0.000000000
2	dcheo	D_ADDR+CH+E+O	11	YES	1	1	1	D_ADDR+CH+E+O	D_ADDR+CH+E+O	D_ADDR+CH+E+O	0.000000000	0.000000000
2	dedy	D_ADDR+E+DY	16	YES	1	1	1	D_ADDR+E+DY	D_ADDR+E+DY	D_ADDR+E+DY	0.000000000	0.000000000
2	deeedy	D_ADDR+EEE+D_ADDR+Y	83	YES	4	6	4	D_ADDR+EEE+DY	D_ADDR+EEE+DY	D_ADDR+EEE+DY	0.000000000	0.000000000
2	dl	L	2	NO	0	0	0	D_ADDR+L	NONE	NONE	NONE	NONE
2	dloo	D_ADDR+L+O+O	4	YES	1	1	1	D_ADDR+L+O+O	D_ADDR+L+O+O	D_ADDR+L+O+O	0.000000000	0.000000000
2	dn	D_ADDR+AN	2	NO	0	0	0	D_ADDR+IIN	NONE	NONE	NONE	NONE
2	doaiin	D_ADDR+O+AIIN	96	YES	1	1	1	D_ADDR+O+AIIN	D_ADDR+O+AIIN	D_ADDR+O+AIIN	0.000000000	0.000000000
2	dody	D_ADDR+O+DY	14	YES	1	1	1	D_ADDR+O+DY	D_ADDR+O+DY	D_ADDR+O+DY	0.000000000	0.000000000
2	dodyd	D_ADDR+O+DY+D_LABEL	51	YES	2	2	2	D_ADDR+O+D_ADDR+Y+D_ADDR	D_ADDR+O+DY+D_ADDR	D_ADDR+O+DY+D_ADDR	0.000000000	0.000000000
2	doigom	D_ADDR+O+LOCAL_CHAR_I+G_LABEL+O+M_LOCAL	32	YES	15	25	11	D_ADDR+O+LOCAL_CHAR_G+O+AM_ADDR	D_ADDR+O+LOCAL_CHAR_G+O+AM_ADDR	D_ADDR+O+LOCAL_CHAR_G+O+AM_ADDR	0.000000000	0.762390668
2	doiir	D_ADDR+O+IIN+R	54	YES	3	1	2	D_ADDR+O+R	D_ADDR+O+IIN+R	D_ADDR+O+R	2.000000000	0.509531018
2	dokan	D_ADDR+OK+AN	17	YES	1	1	1	D_ADDR+OK+AN	D_ADDR+OK+AN	D_ADDR+OK+AN	0.000000000	0.000000000
2	doldy	OL+DY	31	YES	9	5	5	D_ADDR+OL+DY	D_ADDR+OL+DY	D_ADDR+OL+DY	1.000000000	0.000000000
2	dolkain	D_ADDR+OL+K+AIN	86	YES	1	1	1	D_ADDR+OL+K+AIN	D_ADDR+OL+K+AIN	D_ADDR+OL+K+AIN	0.000000000	0.000000000
2	dolkchy	D_ADDR+OL+K+Y	36	YES	1	1	2	D_ADDR+OL+K+Y	D_ADDR+OL+K+Y	D_ADDR+OL+K+CH+Y	1.250000000	0.000000000
2	doy	D_ADDR+O+Y	3	YES	1	1	1	D_ADDR+O+Y	D_ADDR+O+Y	D_ADDR+O+Y	0.000000000	0.000000000
2	dsheckhy	D_ADDR+SH+E+CH+K+Y	100	YES	1	1	1	D_ADDR+SH+E+CH+K+Y	D_ADDR+SH+E+CH+K+Y	D_ADDR+SH+E+CH+K+Y	0.524567266	0.524567266
2	dshees	D_ADDR+SH+EE+S	73	YES	1	1	1	D_ADDR+SH+EE+S	D_ADDR+SH+EE+S	D_ADDR+SH+EE+S	0.000000000	0.000000000
2	dsheol	SH+E+OL	28	YES	2	2	2	D_ADDR+SH+E+OL	D_ADDR+SH+E+OL	D_ADDR+SH+E+OL	1.000000000	0.000000000
2	dsholyd	D_ADDR+SH+OL+Y+D_ADDR	100	YES	1	2	1	D_ADDR+SH+OL+Y+D_ADDR	SH+OL+Y+D_ADDR	D_ADDR+SH+OL+Y+D_ADDR	0.000000000	0.000000000
2	dykain	D_ADDR+Y+K+AIN	44	YES	1	2	1	D_ADDR+Y+K+AIN	Y+K+AIN	D_ADDR+Y+K+AIN	0.000000000	0.000000000
2	dypchy	D_ADDR+Y+P+Y	30	YES	6	8	6	D_ADDR+Y+P+CH+Y	DY+P+CH+Y	DY+P+CH+Y	1.250000000	0.000000000
