joint_tuple_id	host_id	coordinate_id	events	folios	sections	registers	wrapper_classes	renderer_state	semantic_state	translation_state
ccd3ff21f98015c39c43	c20ad570b3fe9b3d2fa7	c63952e1036200b3720a	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
ccf71978d63a4a8b4999	a8c5f259d30072e56583	f217eb91add9e43ad300	7	5	H|P|S	HERBAL_A|HERBAL_B|OTHER_A|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cd009148e505ec11b906	36b9f46f0bf9add1cf8a	f217eb91add9e43ad300	3	3	B|H	HERBAL_A|OTHER_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cd370da39a776a4fa928	70bcba5632717fe15ee7	fb61c4e2699f5c505886	3	2	H	HERBAL_A	d|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cd3bc4bd3f1935c62476	4949a549e665cfe82e60	c63952e1036200b3720a	2	2	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cd4e7252d3fa2275583f	81f06273ae6e8028e860	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cd5b53209a390907c8a7	80657ea95d3e378fd6d9	62c544e4108c60c3227b	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cd5cfa6d401f442260fe	94ace852213a385bbc17	fb61c4e2699f5c505886	1	1	H	HERBAL_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cd7e81422da269d92917	400688f84f0695b83f55	9a86ad2c9bcdc4433a17	2	2	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cdb4475aa07b591c271f	eae0a9c10b31c4dd1b48	dda0ce94b28cdae70cfa	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cdca5f1a5d5f2c1b3b40	2e3de0746410089ebe7c	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cdd22640b464df9bdd9f	c9131630232c4a5b9aaf	c63952e1036200b3720a	2	2	H	HERBAL_A|HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cde21984a65727f545a8	5ad04b39a5a05e3c8f6e	fb61c4e2699f5c505886	3	3	S|T	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
ce0cc909acbc93b71c7b	b802c482e2efedc753e7	fb61c4e2699f5c505886	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
ce1f7eadc4db61bf8ad9	193f05b4608a1f77e9c4	b4cf3d4564167ed1daee	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
ce51b78dcab0f08ce0e5	abcd647c9d17fb5f50f5	fb61c4e2699f5c505886	1	1	B	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
ce68e72364d487a6b022	2f81d74ea74ce897faf0	b13789bf2874739e46f6	2	2	H	HERBAL_A|HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
ce9b9574e86f4f41d964	f649fce43238cec6365f	9a86ad2c9bcdc4433a17	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
ce9bd10b0ad890708145	4d030ff475e202535671	62c544e4108c60c3227b	3	2	H|T	HERBAL_A|OTHER_A	d|s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
ceba5a538739abd2236f	3d8cb9fa12c821861b64	fa436db0093634469c20	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cefdad05bd5442c9577d	307bf55a806b09225210	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cf20ee6f50e24f367e31	11f604f36eb1c864a969	fa436db0093634469c20	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cfa934d70cda2f51b6a6	2c71c7ca4a5b8aeb1b94	9a86ad2c9bcdc4433a17	7	6	B|H|S	HERBAL_A|OTHER_A|OTHER_B|STARS_RECIPE_B	che|sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cfacc0651017cdfdcdb7	3a192074cf26c9f7770f	dda0ce94b28cdae70cfa	1	1	B	OTHER_B	s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cfcfd96e225934618d9f	05a6215be4f3b9be3ae4	c63952e1036200b3720a	2	2	H	HERBAL_B	NONE|ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cfd7b63f07ff73998189	20500547da57acc1668f	fb61c4e2699f5c505886	1	1	T	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
cfd86c7b442f032d8e56	740f2a288526ab746f9d	dda0ce94b28cdae70cfa	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d007f58409e9aef10bde	b77d103476830d5e38a0	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d00d16b80d96f051cfe8	87403074ae1729c823c4	fa436db0093634469c20	1	1	S	STARS_RECIPE_B	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d00e4afcb238b1c6e72a	f1612b65e05127700310	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d0304d69b29d18e43176	e05f1a091688b8a78c85	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d04953687c33cd009642	4e047eadae8f32756eef	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d072fd01e97e8fefef17	74a5db6ebff7ebe9c61b	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d08e26b5835c7bad403b	6552f9cf5d36c3df0462	5db18e798bfd04493555	2	2	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d0b36fee71ddb09ebb8d	6af230c31d7a20e073a3	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d0b689f6a75de03c4890	537f2271eec7a030c0e8	dda0ce94b28cdae70cfa	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d1078003a178476d9931	1fd593c552a8fe593f9e	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d18e6d06a5d61415b734	e775cd7ad2eb00737648	fb61c4e2699f5c505886	1	1	S	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d19e0d2ea9716ed23fa9	49a43f75a28b6bf6e049	fb61c4e2699f5c505886	1	1	C	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d1c01d7cb94a60c3b671	bb4c4a296a94701723d2	fb61c4e2699f5c505886	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d1e383faeb1545e3cb41	d069b9d44d44ab81f7ea	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d225b7a7b95da7aee437	4d030ff475e202535671	b13789bf2874739e46f6	5	5	B|C|H|S	HERBAL_B|OTHER_B|STARS_RECIPE_B	d|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d25110e0d8488927278f	910c69ba221b79263728	b13789bf2874739e46f6	3	3	B|S	OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d252800cd2eaa5e9b7cf	3b117a9117ee54719fc4	fb61c4e2699f5c505886	3	3	B|H	HERBAL_A|HERBAL_B|OTHER_B	ch|che|sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d27a147f5e1286d13150	519b9c8870b2abbd5a9b	62c544e4108c60c3227b	15	10	B|C|H|S|T	HERBAL_A|HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d298be88ed9b634efbcc	2c71c7ca4a5b8aeb1b94	e341466b36bd32e03710	1	1	H	HERBAL_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d2bb2983b49e7a49cdf2	5593165345710044bd08	b13789bf2874739e46f6	3	2	S|T	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d2dbf73fd1a5c8971e71	525be68c6a3e4c996eca	62c544e4108c60c3227b	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d2f179a535f135866868	5bd7aead6ba0813eed4c	c199e523e70f794422c4	1	1	H	HERBAL_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d2f6df8b11506d94a016	8353bd2ba65bb767ed00	3733a056ae04c4305665	1	1	S	STARS_RECIPE_B	che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d34164f48a6d9f10eeea	059ffab3487883092516	c63952e1036200b3720a	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d34fb7ac8cd5aaa6b01d	f55c9fa88a5bf0967040	dda0ce94b28cdae70cfa	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d35f327a6c1fb3a871d5	1640722779b56ea14718	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d38b8da099402f407f64	36b9f46f0bf9add1cf8a	fb61c4e2699f5c505886	3	3	H	HERBAL_A	ch|d|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d3a0ebb002f7065c8b6b	df97f0d18162f7989c66	6b777c3b1a7cd18c1d0a	1	1	S	STARS_RECIPE_B	che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d41aeaf32a5b9479f1a5	3162422cd0aa3c2fdea3	b13789bf2874739e46f6	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d4288a849f2cf153820c	1e6c387a7204441c35b9	62c544e4108c60c3227b	1	1	S	STARS_RECIPE_B	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d42a5328b9ddc31db90a	53336b82ed9f2581c82c	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d432b3c3b9d6fb18fbc2	e772fcb7b606487f76ae	fb61c4e2699f5c505886	3	3	H	HERBAL_A	d|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d456bca77e69387a772c	b24e9dc679c37b303410	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d462aafcf64356769502	1dab25bb467d62565343	b13789bf2874739e46f6	1	1	B	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d462e704f52d84126648	990b1cb0a7ff3ba9db2c	5db18e798bfd04493555	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d4a1c22a4f83ea751acb	08f6861667579ec0165e	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d4a31dbcf1ed6d9e5aa9	11525449646dc0bf291d	fb61c4e2699f5c505886	7	6	B|H|S|T	HERBAL_A|OTHER_B|STARS_RECIPE_B	d|s|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d4fb8b2f9e2ac5d9fbea	f450978616fb4b9ebf2b	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d5045adb3ab4d6ab6d16	fa14a1af9bdd47d4b68b	9a86ad2c9bcdc4433a17	5	5	H|S|T	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d513604a24365ce2e6b6	70619f6c7ffde6a1dd27	b13789bf2874739e46f6	1	1	C	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d53f30518ee33d510f82	a1fd9475de9d2d87cbb1	fb61c4e2699f5c505886	1	1	H	HERBAL_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d554b031ec963ef88bdc	960614fde003e751b1e8	fb61c4e2699f5c505886	3	3	H|P|S	HERBAL_B|OTHER_A|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d5c1c32cbdfefaebf9ee	361b0740f77eff6acccf	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d5d6dd287af9a53110e4	4e6f20ef2d6daa05d887	bbd73ebf9466fc8e0d25	1	1	S	OTHER_A	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d605200042d9de2a8e23	8e535b8a1be6ca04fc6c	fb61c4e2699f5c505886	1	1	H	HERBAL_A	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d616f08e4c1a78ec3524	3652605b839865e66225	9a86ad2c9bcdc4433a17	1	1	B	OTHER_B	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d61868be4843182c0c45	9e88cfc35de4853b525a	fb61c4e2699f5c505886	7	5	B|S	OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d656c00fd20b968e20dc	97ef64300ac0776caa4a	dda0ce94b28cdae70cfa	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d665560c8ff80799a82c	343848fedba2c88ebd46	fb61c4e2699f5c505886	18	14	B|H	HERBAL_A|OTHER_B	d|s|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
d66a6779c5f6df199ed6	11f604f36eb1c864a969	b13789bf2874739e46f6	8	8	B|H|S|T	HERBAL_B|OTHER_B|STARS_RECIPE_B	NONE|d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d68bc8de3bcee09db23c	225176598a93330f6c82	b13789bf2874739e46f6	10	6	B|S	OTHER_B|STARS_RECIPE_B	ch|che|q|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
d6c16df3ce397821666a	52c832b1d2e8ca8d5853	b13789bf2874739e46f6	1	1	B	OTHER_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d6cb4ac07ac448e68052	d9323ba4871bde2bcd10	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d6f59f95c5ddbfff5c70	746bc69d1258fed0fc4d	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d717390c3d7d3094e426	95b02cbf47195594ebed	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d72d030b1884facce8c4	20ecc8b34856c96be412	62c544e4108c60c3227b	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d72f71baff01cd0a0406	fabff459fe43b1d795a5	62c544e4108c60c3227b	1	1	B	OTHER_B	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d74875036c688bf613cd	e4b5a498bd5a675629d7	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d7534f175e1a6fd823c7	7db348960c208ac1d7fa	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d75cbb7df65443399770	33970d01220a10fdb299	fb61c4e2699f5c505886	4	4	H|S	HERBAL_B|STARS_RECIPE_B	NONE|d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d76fd0351b92dc949757	8860eafb418287e050d0	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d784b2abcaf1a3703de2	bc7e4958f2242f36b088	fa436db0093634469c20	8	6	B|H|P|S	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	ch|che|t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d788d8d72d41b25a3c71	1aac96b9979c0e1b7dd8	fb61c4e2699f5c505886	1	1	B	OTHER_B	che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d7b6a10088dbb425d1e6	78af2647ca8123121067	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d7c6f49a09d3ecdda5c1	d0a6f7f6c45e6968b0b5	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d7d096ee382a73dd96b8	ee2450b2920056da6f8b	b13789bf2874739e46f6	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d7e7e8275851c6341c8b	a4f20df323475e838813	c63952e1036200b3720a	3	2	H	HERBAL_A	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d808ee74473cd58b6a55	388f77b650c6ca1e0f38	b13789bf2874739e46f6	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d89ea60e152ba5b02fea	b037100ffbd2727408f1	fb61c4e2699f5c505886	1	1	H	HERBAL_A	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d8a17a6272de8975670f	f649fce43238cec6365f	62c544e4108c60c3227b	3	2	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d8a4b18d90bb2d4351bc	66e6aad60adcae5d0204	fb61c4e2699f5c505886	1	1	H	HERBAL_A	ch	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d8b0e472f3b289aa8b9c	ed23546db8e581c90c74	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d8ee2a1715a6478beb22	9feae1594314657872c2	fb61c4e2699f5c505886	5	4	H	HERBAL_A|HERBAL_B	NONE|q|sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d904bf7b044dd3922781	0bc2f60a9cd021bd4168	fb61c4e2699f5c505886	27	21	B|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|s|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
d929a14ec45749b2e805	3f20e12d99f1007367c2	fb61c4e2699f5c505886	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
d9574a1a0e86fce1bc37	1e3271f13515b4bd5d3d	62c544e4108c60c3227b	13	12	H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|q|s	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
d97b8527f114045939ba	7a4f13e828018dda95bc	fb61c4e2699f5c505886	1	1	S	STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
da29ca5a26c0fcbdd346	b8862572b5b3d47d2f2d	fb61c4e2699f5c505886	1	1	H	HERBAL_A	s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
da6039854bc79a1714e9	72b9cb3d77068a71502a	fb61c4e2699f5c505886	1	1	H	HERBAL_A	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
da6cf0b80c6664e85ede	3df19b23c8451ca02c30	62c544e4108c60c3227b	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
da7c1fa533932e535f02	12f6c331e8f4ea1d7505	b13789bf2874739e46f6	1	1	S	STARS_RECIPE_B	t	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
daa1347f456415fe8737	40ad703360e5ad168d65	b13789bf2874739e46f6	9	5	B|S	OTHER_B|STARS_RECIPE_B	NONE|d|s	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dab4c54003ea2c555aca	bc7e4958f2242f36b088	ae607dd46ab61bb80296	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dab527463cb9f09cdab8	e846c76e0d999699b08b	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
daf32e6db9e04413ce7f	c66cfb713d032c0c6884	fb61c4e2699f5c505886	4	4	B|H|S	HERBAL_A|OTHER_B|STARS_RECIPE_B	NONE|q|sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
db167f8e9b53eefb58f8	bd46faec96745202b37c	b13789bf2874739e46f6	5	5	B|C|S	OTHER_B|STARS_RECIPE_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
db729b598e89e11452e0	51aba54b58e51b24707c	fb61c4e2699f5c505886	64	42	B|H|P|S	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|d|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
dbf496943aa1814a4032	469f770febc77399e369	fb61c4e2699f5c505886	11	9	B|H|P	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B	NONE|ch|che|d|sh	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
dc0ad9709d40e66a0752	6684b1104b53caf6de6b	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dc79dd1f64f349b98339	1ff17896169f64980a24	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dcb2776d7bd4aebb9ca0	a970ce73e90a61e57e37	fb61c4e2699f5c505886	1	1	H	HERBAL_A	sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dcda95c81a5460feb191	4e6f20ef2d6daa05d887	c199e523e70f794422c4	413	81	B|C|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|d|q|s|sh|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
dcdd852b92e9aae8a8d1	1cb4b929dd6a4ae6c31a	fb61c4e2699f5c505886	1	1	B	OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dce69108338cc9f1a3b5	6634fdf297b51e42cae3	dda0ce94b28cdae70cfa	2	2	H|S	HERBAL_A|STARS_RECIPE_B	NONE|che	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dd0ecaf5e27d81befffc	fd6eeadf1ceccbb6ac63	fb61c4e2699f5c505886	137	50	B|C|H|P|S|T	HERBAL_A|HERBAL_B|OTHER_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|d|s|sh|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
dd2449f407f1963396d9	a36f82e91a040fa768bd	b13789bf2874739e46f6	1	1	H	HERBAL_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dd57597515b0409650ef	9eb77bba1c802cc4f2e5	5db18e798bfd04493555	1	1	S	OTHER_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dd6e17212d4bed2d7809	f79a889fbf1411911f2e	fb61c4e2699f5c505886	2	2	B|P	OTHER_A|OTHER_B	NONE|q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dd8e6f971c7519f1443b	bd6e5ea37c5de8219f32	fb61c4e2699f5c505886	2	2	C|H	HERBAL_A|OTHER_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dda86491a773b9648662	b217fcf753d23313b2cb	fb61c4e2699f5c505886	1	1	S	OTHER_A	q	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
de3df34d686e7b67598a	3eb62a9f7a7cd79bfefd	fb61c4e2699f5c505886	1	1	H	HERBAL_A	d	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
de7321bface5628e35d6	14d6d61ec3355ee6de60	b13789bf2874739e46f6	42	18	B|S|T	OTHER_A|OTHER_B|STARS_RECIPE_B	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
de7dc93dd4f11598023a	eceb699b93628ba79b5c	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
deb377381ceaf55ea310	4208ae45a614e88fe51b	fb61c4e2699f5c505886	7	6	H|S	HERBAL_A|HERBAL_B|STARS_RECIPE_B	NONE|ch|sh	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
dec401773c1f0347793d	692effe60d858d806dbc	fb61c4e2699f5c505886	11	9	B|H|S	HERBAL_A|OTHER_B|STARS_RECIPE_B	NONE|ch|che|s|sh|t	EXECUTABLE_POWERED_CELL	UNASSIGNED	UNASSIGNED
ded3c0ecadb85ccc794e	f66db1feef7272457d80	fb61c4e2699f5c505886	1	1	H	HERBAL_A	NONE	UNLICENSED_OR_UNKNOWN	UNASSIGNED	UNASSIGNED
