evidence_class	holdout_role	semantic_role	coverage_state	consensus_group_id	locus	page	grammar_scope	code	kind	group_index	group_count	factual_position	family_surface	zl_sta_codes	it_sta_codes	rf_sta_codes	left_boundary_profile	left_boundary_support	right_boundary_profile	right_boundary_support	descriptive_only_full_corpus_tags_excluded
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f80r.1	f80r	DIAGNOSTIC_NONPROSE	@Ln	L												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.2|C001	f80r.2	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	SINGLE	ABKBA	A1 B2 K1 B1 A2	A1 B2 K1 B1 A2	A1 B2 K1 Ba A2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.3|C001	f80r.3	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	SINGLE	AQABA	A1 Q1 A3 B2 A2	A1 Q1 A3 B2 A2	A1 Q1 A3 B2 A2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.4|C001	f80r.4	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	SINGLE	AQABA	A1 Q1 A1 B2 A1	A1 Q1 A1 B2 A1	A1 Q1 A1 B2 A1	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.5|C001	f80r.5	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	SINGLE	AQACA	A1 Q1 A3 C1 A2	A1 Q1 A1 C1 A2	A1 Q1 A1 C1 A2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.6|C001	f80r.6	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	SINGLE	APAC	A1 P1 A1 C1	A1 P1 A1 C1	A1 P1 A1 C1	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.7|C001	f80r.7	f80r	DIAGNOSTIC_NONPROSE	~Ln	L	1	1	SINGLE	ABQA	A1 B2 Q1 A2	A1 B2 Q1 A2	A1 B2 Q1 A2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.8|C001	f80r.8	f80r	DIAGNOSTIC_NONPROSE	=Ln	L	1	1	SINGLE	AQABLJBA	A1 Q2 A3 B2 L1 J1 B1 A2	A1 Q2 A3 B2 L1 J1 B1 A2	A1 Q2 A3 B2 L1 J1 B1 A2	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.9|C001	f80r.9	f80r	DIAGNOSTIC_NONPROSE	~Ln	L	1	1	SINGLE	AQAC	A1 Q1 A3 C1	A1 Q1 A3 C1	Aa Q1 A3 C1	LINE_START	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f80r.10	f80r	DIAGNOSTIC_NONPROSE	+Ln	L												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f80r.11	f80r	CONFIRMED_PROSE	@P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f80r.12	f80r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f80r.13	f80r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C001	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	1	12	FIRST	CABQAF	C2 A1 B2 Q1 A3 F1	C2 A1 B2 Q1 A3 F1	C2 A1 B2 Q1 A3 F1	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C002	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	2	12	CORE	LB	L1 B2	L1 B2	L1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C003	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	3	12	CORE	BQA	B2 Q1 A2	B2 Q1 A2	B2 Q1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C004	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	4	12	CORE	KUA	K1 U2 A2	K1 U2 A2	K1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C005	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	5	12	CORE	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C006	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	6	12	CORE	DAQKA	D1 A1 Q2 K1 A2	D1 A1 Q2 K1 A2	D1 A1 Q2 K1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C007	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	7	12	CORE	DAQAB	D1 A1 Q2 A3 B2	D1 A1 Q2 A3 B2	D1 A1 Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C008	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	8	12	CORE	BA	B1 A2	B1 A2	B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C009	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	9	12	CORE	KUA	K1 U1 A2	K1 U1 A2	K1 U1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C010	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	10	12	CORE	BKJA	B2 K1 J1 A2	B2 K1 J1 A2	B2 K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C011	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	11	12	CORE	DAQAC	D1 A1 Q2 A3 C1	D1 A1 Q2 A3 C1	D1 A1 Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.14|C012	f80r.14	f80r	CONFIRMED_PROSE	+P0	P	12	12	LAST	AQAB	A1 Q2 A3 B2	A1 Q2 A3 B2	A1 Q2 A3 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.15|C001	f80r.15	f80r	CONFIRMED_PROSE	+P0	P	1	10	FIRST	DAQJBA	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	D1 A1 Q1 J1 B1 A2	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.15|C002	f80r.15	f80r	CONFIRMED_PROSE	+P0	P	2	10	CORE	DAQKBA	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.15|C003	f80r.15	f80r	CONFIRMED_PROSE	+P0	P	3	10	CORE	KJUA	K1 J1 U1 A2	K1 J1 U1 A2	K1 J1 U1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.15|C004	f80r.15	f80r	CONFIRMED_PROSE	+P0	P	4	10	CORE	ABKJBA	A1 B2 K1 J1 B1 A2	A1 B2 K1 J1 B1 A2	A1 B2 K1 J1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.15|C005	f80r.15	f80r	CONFIRMED_PROSE	+P0	P	5	10	CORE	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.15|C006	f80r.15	f80r	CONFIRMED_PROSE	+P0	P	6	10	CORE	KJA	K1 J1 A2	K1 J1 A2	K1 J1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.15|C007	f80r.15	f80r	CONFIRMED_PROSE	+P0	P	7	10	CORE	DAQJKUA	D1 A1 Q1 J1 K1 U1 A2	D1 A1 Q1 J1 K1 U1 A2	D1 A1 Q1 J1 K1 U1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.15|C008	f80r.15	f80r	CONFIRMED_PROSE	+P0	P	8	10	CORE	AQAC	A1 Q2 A3 C1	A1 Q2 A3 C1	A1 Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.15|C009	f80r.15	f80r	CONFIRMED_PROSE	+P0	P	9	10	CORE	KJABQAF	K1 J1 A1 B2 Q2 A3 F1	K1 J1 A1 B2 Q2 A3 F1	K1 J1 A1 B2 Q2 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.15|C010	f80r.15	f80r	CONFIRMED_PROSE	+P0	P	10	10	LAST	CA	C2 A2	C2 A2	C2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C001	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	1	11	FIRST	CABKJBA	C2 A1 B2 K1 J1 B1 A2	C2 A1 B2 K1 J1 B1 A2	C2 A1 B2 K1 J1 B1 A2	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C002	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	2	11	CORE	DAQKBA	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C003	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	3	11	CORE	DAQAC	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C004	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	4	11	CORE	AB	A1 B2	A1 B2	A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C005	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	5	11	CORE	KJBA	K1 J1 B1 A2	K1 J1 B1 A2	K1 J1 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C006	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	6	11	CORE	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C007	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	7	11	CORE	LJUA	L1 J1 U2 A2	L1 J1 U2 A2	L1 J1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C008	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	8	11	CORE	DAQKBA	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 Ba A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C009	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	9	11	CORE	CABQAC	C2 A3 B2 Q2 A3 C1	C2 A3 B2 Q2 A3 C1	C2 A3 B2 Q2 A3 C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C010	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	10	11	CORE	KQAF	K1 Q1 A3 F1	K1 Q1 A3 F1	K1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.16|C011	f80r.16	f80r	CONFIRMED_PROSE	+P0	P	11	11	LAST	AQA	A1 Q2 A2	A1 Q2 A2	A1 Q2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	LINE_END	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	NO_EXACT_FAMILY_CONSENSUS		f80r.17	f80r	CONFIRMED_PROSE	+P0	P												exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.18|C001	f80r.18	f80r	CONFIRMED_PROSE	+P0	P	1	11	FIRST	PAG	P1 A3 G1	P1 A3 G1	P1 Aa G1	LINE_START	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.18|C002	f80r.18	f80r	CONFIRMED_PROSE	+P0	P	2	11	CORE	LJAB	L1 J1 A1 B2	L1 J1 A1 B2	L1 J1 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.18|C003	f80r.18	f80r	CONFIRMED_PROSE	+P0	P	3	11	CORE	DAQAF	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	D1 A1 Q1 A3 F1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.18|C004	f80r.18	f80r	CONFIRMED_PROSE	+P0	P	4	11	CORE	KJQA	K1 J1 Q2 A2	K1 J1 Q2 A2	K1 J1 Q2 Ab	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.18|C005	f80r.18	f80r	CONFIRMED_PROSE	+P0	P	5	11	CORE	DAQKBA	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 A2	D1 A1 Q1 K2 B1 Ab	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.18|C006	f80r.18	f80r	CONFIRMED_PROSE	+P0	P	6	11	CORE	DAQAC	D1 A1 Q1 A3 C1	D1 A1 Q1 A3 C1	D1 A1 Q1 Aa C1	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.18|C007	f80r.18	f80r	CONFIRMED_PROSE	+P0	P	7	11	CORE	LUA	L1 U2 A2	L1 U2 A2	L1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.18|C008	f80r.18	f80r	CONFIRMED_PROSE	+P0	P	8	11	CORE	DAQAB	D1 A1 Q2 A1 B2	D1 A1 Q2 A1 B2	D1 A1 Q2 A1 B2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
FORMAL_STRUCTURE	DISCOVERY	UNASSIGNED	STRICT_EXACT_FAMILY	f80r.18|C009	f80r.18	f80r	CONFIRMED_PROSE	+P0	P	9	11	CORE	LJUA	L1 J1 U2 A2	L1 J1 U2 A2	L1 J1 U2 A2	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	3	exact_first_last;exact_edge_core;opening;closing;transition;favored_path
