context_mode	occurrence_id	focal_host_id	focal_host	locus	physical_folio	section	currier	hand	group_index	group_count	context_raw_count	context_unique_identities	context_sha256	claim_state
WINDOW_PM2	f102r1.11:8	Hd05e17666a7ed137	oleeol	f102r1.11	f102	P	A	1	8	8	2	2	a055ebc212add4c734980ed4426a036f59829c50366bf0dc279e92fd1a27f4a7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.14:1	H8418150b75d3afee	eey	f102r1.14	f102	P	A	1	1	11	2	2	b3aa92c1f0bd5cd9ab3993d645a0e508c7abfc1ddbbd2e5029128ba6e0bec282	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.14:2	H80eb040ae32b24f4	keeol	f102r1.14	f102	P	A	1	2	11	3	3	ac95e6ba0ed0d631ccb05786186d744174f6a09052a517e008ed2492f9babdf0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.14:3	H5a2c1a71221bd119	okeo	f102r1.14	f102	P	A	1	3	11	4	4	fcfb15baafd4a0ff3082fa038b51eae8e5729d3d2b25bef6203f6a615a36ac26	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.14:4	H8f43031ee1b7fc7c	aor	f102r1.14	f102	P	A	1	4	11	4	4	26615b0cabdd183d990a68883c997dc6e7aba75c80994e50bc6fdac4c710bda9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.14:5	H2bdd94c004581aa9	ey	f102r1.14	f102	P	A	1	5	11	4	4	3322e4f62465e0984fe5e81b4c5224ebe082e97c007e9de91bd0dcb17e300cf9	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.14:6	H3aecd5bfd5c9a1af	eol	f102r1.14	f102	P	A	1	6	11	4	4	681393660407f9dddb0edd2383a1581c2a5062c56201abb16020e106c9f7ad67	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.14:7	H2aed9df78446daa8	okol	f102r1.14	f102	P	A	1	7	11	3	3	f782d74c4748ab6e64bbff04f1321acdcdb5f4a115b659e3ae9681a353143ad7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.14:8	H840a8dcfeae95966	os	f102r1.14	f102	P	A	1	8	11	2	2	6429ab7d28d18193c05dd052691ec578a00bfdd2583a27ded83dfd8f768760e5	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.15:1	H7175517a370b5cd2	or	f102r1.15	f102	P	A	1	1	9	2	2	20d2c7fb1ddff13af0bb0b7c97e803adaedd93e776007c63e8d9e68c3f1aef33	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.15:2	Hacac86c0e609ca90	l	f102r1.15	f102	P	A	1	2	9	3	3	a7f0f1e3f6ae08160b98bfa1ad061a317f9bc904a10555c4a42598316d388872	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.15:3	H055eebf601617046	aiin	f102r1.15	f102	P	A	1	3	9	4	4	0eaa6986247254de42578e296cf8a3b24ef0c3637a046fc150bb92be8fddb511	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.15:5	H8418150b75d3afee	eey	f102r1.15	f102	P	A	1	5	9	4	4	4d54eec251ef4930598b5fb040a0b213de4df99c9d22c2dd1df06541bf2570f0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.15:6	H5a2c1a71221bd119	okeo	f102r1.15	f102	P	A	1	6	9	3	3	a7f0f1e3f6ae08160b98bfa1ad061a317f9bc904a10555c4a42598316d388872	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.15:7	H7175517a370b5cd2	or	f102r1.15	f102	P	A	1	7	9	2	2	ede3776e61a4c2881601ae2c03a3c5cf38b695729007902e91b004de92849498	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.17:1	Hf250fb60fc5bf56f	yd	f102r1.17	f102	P	A	1	1	6	2	2	2920f498ff654aada91d39cdf970f978a7f39bc2c1b020b07f0a4ce44f606e63	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.17:2	Hd1c029a7a36f8438	aro	f102r1.17	f102	P	A	1	2	6	3	3	b6328fd61a06a93c5d553d58487c619d606e6db54932596d9a9a4ebf1eed3b01	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.17:3	Hcba06b5736faf67e	old	f102r1.17	f102	P	A	1	3	6	4	4	3c2c9ec2855fc426665f91984c197d337db606576fc47fcee0d6506ac215236e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.17:4	H65c74c15a686187b	o	f102r1.17	f102	P	A	1	4	6	4	4	75efab39bd49e38ec84f483118d6378f1bb390b8322c26c3bed77546df3946c4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.17:5	Hfa12806087aab99d	ockhy	f102r1.17	f102	P	A	1	5	6	3	3	284ab95b98b5cd55e769bbae471f86f1ea6222b3096b95137eaede6e9fae3bc4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r1.17:6	Ha3ff0b737a967ea0	oly	f102r1.17	f102	P	A	1	6	6	2	2	f8da1b51d095def100c813d57aa7dfe09ae04f817f6c50eda80b8606df13dd22	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.2:1	He81a4b88e4e6f5c9	lsais	f102r2.2	f102	P	A	1	1	7	2	2	a553be3c53bcec62a8925a9826e03405a654a44ac2eafd548045954ef8f096ac	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.2:3	H2bdd94c004581aa9	ey	f102r2.2	f102	P	A	1	3	7	3	3	20c32b0e2d820cb55cacb73c08a3509f902b6d888ffc7b2581211a5f89bcc6f3	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.2:4	H8f84b83b8e86d66a	cfhey	f102r2.2	f102	P	A	1	4	7	4	4	5f3698dc275f914f270e4a65b0caaa6580033007593819185abf413f6fb6d1f6	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.2:5	H3ea6bc47a6277afe	por	f102r2.2	f102	P	A	1	5	7	3	3	16f63ae7ce48697257f7289a51d463c36e7c279558c18b0657b3b626a74f2dc8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.2:6	H055eebf601617046	aiin	f102r2.2	f102	P	A	1	6	7	2	2	c67ea86720f852ebe24173e5629040645a0d5231b5b638b221c42ef4d23040a4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.4:1	H055eebf601617046	aiin	f102r2.4	f102	P	A	1	1	8	1	1	ef671688111ab12ee23229d7d91487b812eb8472248e66e73e9ac51fec97153b	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.4:2	Hadb73c0da667f971	ckheeol	f102r2.4	f102	P	A	1	2	8	1	1	6283d0c42c1e8997e4eed2fd18795d257b8742de223da172c1915be87688e19e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.5:1	H7175517a370b5cd2	or	f102r2.5	f102	P	A	1	1	8	2	2	ac4bd728ec227064ea81f21d3fb51384ffa2edbb6a43453c8ca00448445de81f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.5:2	H5d61caeedf54c4df	eo	f102r2.5	f102	P	A	1	2	8	3	2	1e7c5ab0d23e25c80e010c39f50a64bf4463aac241ebf3f218e80aa7a6368298	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.5:3	H7175517a370b5cd2	or	f102r2.5	f102	P	A	1	3	8	3	3	8d0902cf3845a82cffbeef2762ea9949b08c103be06d8bffde217aa48555e7b0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.5:4	Ha1fce4363854ff88	y	f102r2.5	f102	P	A	1	4	8	2	2	ac4bd728ec227064ea81f21d3fb51384ffa2edbb6a43453c8ca00448445de81f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.6:1	H055eebf601617046	aiin	f102r2.6	f102	P	A	1	1	9	2	2	02842f1dc47972f154cda75314dca56d3352dd18340350bd065d5a9f9725d450	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.6:2	H0b4c62acca23587f	oko	f102r2.6	f102	P	A	1	2	9	3	3	d34575720f1e6219662fc51ab45cfb0c34db6239afc2939bd2f75401928d8b1d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.6:3	H5a2c1a71221bd119	okeo	f102r2.6	f102	P	A	1	3	9	4	4	e930935008155bab267aa1131e8b3b267a38456a2aee27c114cdef3231a92612	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.6:4	Hafebe00901ad67dd	okeol	f102r2.6	f102	P	A	1	4	9	4	4	2acdc2161da7fc61beb7132bb79f06f42d5ea584306368805228ce19b3cec1f0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.6:5	H7175517a370b5cd2	or	f102r2.6	f102	P	A	1	5	9	4	4	07a139d6fe85833a0f94a12c5be47474e0d0442fa08be1d820741bea1f140c01	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.6:6	Hfda71671c022a8e5	ckhy	f102r2.6	f102	P	A	1	6	9	3	3	6cc8b44f599b4407dde00a6878c9cea4979352b4ec6775043fda382b1baba59d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.6:7	Hf2869701d5e654a3	oteod	f102r2.6	f102	P	A	1	7	9	2	2	c72aba2b5c712f8d90fc98f8ab035b4b2f88d491a6d691f07134aa502c84e53e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.18:2	H2bdd94c004581aa9	ey	f102r2.18	f102	P	A	1	2	11	2	2	83c72f5ea8feafb8eb131783f1df35c28a21f9f90cb8923c4560f66c9fff2ee0	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.18:3	H57890630d716594c	ockhey	f102r2.18	f102	P	A	1	3	11	3	2	895dddeb0e6f750025b8785645c70e8d39d8d4d3ec8b61c507488bd83772a4e6	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.18:4	Hacac86c0e609ca90	l	f102r2.18	f102	P	A	1	4	11	4	3	3eb9cc084777320e9a9bbb88cdace22a87ea2b3afdfe2d2bf81583e372e9993d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.18:5	H2bdd94c004581aa9	ey	f102r2.18	f102	P	A	1	5	11	4	3	438933c50b973c52596b29f6e4d060bba65bedae2c5fe8ad8fca71b1286082b4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.18:6	Hacac86c0e609ca90	l	f102r2.18	f102	P	A	1	6	11	4	4	a7a16f7b287f29884df22ae6bdcd643e74386f589eaea82f7f86017c961a7ad5	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.18:7	H8418150b75d3afee	eey	f102r2.18	f102	P	A	1	7	11	4	4	9628a17ae9b7ee6ed5369fc28bbbd269f593b7adcfaaaadfff3236242966219e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.18:8	H2aed9df78446daa8	okol	f102r2.18	f102	P	A	1	8	11	4	4	9dbc52c33b799c5e9df8f47bbdfcddbd34383b12baafa4273d6ca1b4b539f266	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.18:9	H055eebf601617046	aiin	f102r2.18	f102	P	A	1	9	11	4	3	8fe8808dbe50c9dfbf833406328f61554c44444ca775075aa0e6b5dce2b4f2d4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.18:10	He3a041c293621f94	oky	f102r2.18	f102	P	A	1	10	11	3	3	a43a054b669a6f46e74918fdca7e16073bc92123edbcc33fe664611e88a3f57f	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102r2.18:11	He3a041c293621f94	oky	f102r2.18	f102	P	A	1	11	11	2	2	5d0be8233a4a3eb5f520905226e38e02c69395257f342548c79bed82e47dcec2	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.7:2	H57890630d716594c	ockhey	f102v1.7	f102	P	A	1	2	8	2	2	dfd5212d2362bbeb223aa4a071e4d9e026659001d8251d97c06c74df284c1937	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.7:3	H318ffb68ac3f90ff	pchol	f102v1.7	f102	P	A	1	3	8	3	3	44f2a19578205176696542ae2b4846a309fb53081fc07cf7416b1a46e03f12da	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.7:4	H5a8481d17c8a11f2	oiin	f102v1.7	f102	P	A	1	4	8	4	4	31275d9b08dc90185e5f67a6b88945436003a4e2e14f6ea80bf128602bc3d233	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.7:5	H2bdd94c004581aa9	ey	f102v1.7	f102	P	A	1	5	8	3	3	8fcd25631f50319837b99160fe3f1bc5d7ce6b2a56f80f9c6f7068b8b2a1d58b	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.7:6	Hb50d53c1fdb40fa1	ockhsy	f102v1.7	f102	P	A	1	6	8	2	2	8d7f205a6b966a1043e828ad479b45977d1d3086d96dff934103df33957f5221	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.9:1	H5d61caeedf54c4df	eo	f102v1.9	f102	P	A	1	1	10	2	2	22bf019e3c997bf7bb736319b2c080f316fabd5d42c40fa80f0adf24762fa8bb	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.9:2	Hf95b9d0be5290d17	ckheey	f102v1.9	f102	P	A	1	2	10	3	3	1d4b1922bc632d0c5afc377295594f76cba2c2c2ec8901c0635e3baff2fd038a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.9:3	Hafebe00901ad67dd	okeol	f102v1.9	f102	P	A	1	3	10	4	4	2125f15f48849592df53d3fe0c11fc0ce6d099a1b80151fa1e7e50dc204ee0fd	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.9:4	Hcfb0fe98ac697c36	eky	f102v1.9	f102	P	A	1	4	10	4	4	152f569747f46ef6daad855c66f08018932ccd6aa02169532711451ae6908a53	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.9:5	H5ef2e77be77b9bf8	ockheor	f102v1.9	f102	P	A	1	5	10	3	3	28d668bd32a17890c315535f204bb4b8175dda5302a1eb73833a464919dfc1f6	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.9:7	H65c74c15a686187b	o	f102v1.9	f102	P	A	1	7	10	2	2	aa0c57e6bc40bcbcd500e76e88b184e38cbf57f422097d044aedfda4fe0ef04a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.20:1	H5a8481d17c8a11f2	oiin	f102v1.20	f102	P	A	1	1	9	2	2	25182fbac4617e4ee5ce7bc8046c3b5deab63853fb6530814c78b547b7061cfe	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.20:2	H2bdd94c004581aa9	ey	f102v1.20	f102	P	A	1	2	9	3	3	e649d5e8b9888cb931b1887607b7f67261b05ed2b0153b9fda9da408a85e9337	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.20:3	H99fa2a55212dbc31	okeey	f102v1.20	f102	P	A	1	3	9	4	4	63b3d3f79ea8bb033f792340966ecb4bdaa0d90da78221c8157dc2bd5efe4b42	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.20:4	He4026ebf19285582	eeol	f102v1.20	f102	P	A	1	4	9	4	4	f7dc69c0ca0b3db1f95e9709dabe1cb92ba5d5ebf941f400e94ad7d17fa2324e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.20:5	H5a2c1a71221bd119	okeo	f102v1.20	f102	P	A	1	5	9	4	4	dd1673b9a605bdc99b6ab570cd4d16564632125b8e62144e638bc1f7d88a828e	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.20:6	H5d61caeedf54c4df	eo	f102v1.20	f102	P	A	1	6	9	4	4	33de4513b1216109469ddd9d8411ffa94448f499c21ff0fd195cae0f1f8f3bc7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.20:7	H24b2305861a0f924	oeteey	f102v1.20	f102	P	A	1	7	9	3	3	f04ddfa908bb1f8813ec6262b7b06a8114bbc4c9ae223d457055d51003b57d45	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.20:8	H99fa2a55212dbc31	okeey	f102v1.20	f102	P	A	1	8	9	2	2	c4d55d1b37761f33e2fe151be3b224180626a72d7acbf93e9289e486426f54b6	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.23:1	H719b32d54bbd5d62	ksheo	f102v1.23	f102	P	A	1	1	8	2	2	b3d1c884522370337f6622fb264f7afece0e932b00d17dacbd1fdfbed091fc39	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.23:2	H65c74c15a686187b	o	f102v1.23	f102	P	A	1	2	8	3	3	428526b1108b69bf7ae35b3f5e7c2ebf1cfaef0725e47a5a4cc8b539077d2ec2	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.23:3	H15d9332756935007	okey	f102v1.23	f102	P	A	1	3	8	4	4	e9d29ea7a0a675b175a5c9715609143da9576d075d559389208b0a33cb4b6039	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.23:4	H5d61caeedf54c4df	eo	f102v1.23	f102	P	A	1	4	8	3	3	c23a91360b5c2fb991f840a8dbea710b4956e85629e715aea0a3a8094176fe05	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.23:5	H57890630d716594c	ockhey	f102v1.23	f102	P	A	1	5	8	2	2	8b801de6d2a2a2ebffa367d3bec75dd1b871c36528970c8e2b2b7a34c5e22a38	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.24:1	H4bfc28283b1bceeb	ys	f102v1.24	f102	P	A	1	1	4	2	2	e1c556cf224f603557e9fff5c06d85fca3450e04cb6fcfc84589c061efe3ddbf	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.24:2	Hd29f0823b38b9a53	ckhey	f102v1.24	f102	P	A	1	2	4	3	3	aeb9dd5de96b404a9d2766980f71d51c7b5cee80f9163425dfe71188969a550c	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.24:3	H7175517a370b5cd2	or	f102v1.24	f102	P	A	1	3	4	3	3	b00a3984a30a0dbfda337d8699b72d44d6ee6dc64c0fbfff41e3083500fc6877	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v1.24:4	Hacac86c0e609ca90	l	f102v1.24	f102	P	A	1	4	4	2	2	e1c556cf224f603557e9fff5c06d85fca3450e04cb6fcfc84589c061efe3ddbf	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.23:3	H2bdd94c004581aa9	ey	f102v2.23	f102	P	A	1	3	7	1	1	94b87518a15fceb6cfe50de649dcc62f335c2db532e526619f4bbe74de190d6d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.23:4	H15d9332756935007	okey	f102v2.23	f102	P	A	1	4	7	1	1	900c28b192995df654d86deb55a00c573a96606243695931fcb15f2f555339cc	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.33:1	H49086201110cfeee	okeor	f102v2.33	f102	P	A	1	1	12	2	2	01540b92536d7f4350e69e043420e7b8a3251e2dfe5f1e7f33d1c6a9f252d8d7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.33:2	H65c74c15a686187b	o	f102v2.33	f102	P	A	1	2	12	3	3	372046a24a7a7c5e0c2abfad7f3ba35755b3858a8a0dbe544fa8837aa27f1da1	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.33:3	Hbc272647a20e4b12	?keeeos	f102v2.33	f102	P	A	1	3	12	3	3	f88133c328a36b8ac3249be54965ddb419b48595719483f74568fdc6160ef5c4	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.33:4	H7175517a370b5cd2	or	f102v2.33	f102	P	A	1	4	12	2	2	01540b92536d7f4350e69e043420e7b8a3251e2dfe5f1e7f33d1c6a9f252d8d7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.37:1	H71477a1f60ce035e	chor	f102v2.37	f102	P	A	1	1	10	2	2	7e8b0990c2041a7946956afc3e0c76d737c83d8214ce3752c85252a9e2eb8e8a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.37:3	Ha1fce4363854ff88	y	f102v2.37	f102	P	A	1	3	10	3	3	159cc0a7daf7cf51135114dc1d2b1cd3dfeb9705e36cb2111a67df69ef7dd58d	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.37:4	H6c703179a2a4e0a0	kor	f102v2.37	f102	P	A	1	4	10	4	4	194948095572d792e6ed9751b71a3f4649739e88657b335d24d454343afcfb90	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.37:5	H7175517a370b5cd2	or	f102v2.37	f102	P	A	1	5	10	4	4	363a76d8a10fed59c5060b4defbd1d0322fa6a576b0838b03f0f3005e64e4fc8	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.37:6	H9db931798b8a1aab	cthey	f102v2.37	f102	P	A	1	6	10	4	4	da73704f3b6a98fc626b07ee5507649211b2e7338b8e7aa18fde9026b6b4c9f6	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.37:7	H1455954f99a4d5af	eeey	f102v2.37	f102	P	A	1	7	10	3	3	0787679d645c6e20586d829b44b16b0fb77415bb9bdd67995df592083b69cc09	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.37:8	H99fa2a55212dbc31	okeey	f102v2.37	f102	P	A	1	8	10	2	2	02ca33cf134424452814b23cff7b32f9684279aef4be9282740ed414f2b043e7	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.39:1	H6341e71c7212ceef	yot	f102v2.39	f102	P	A	1	1	4	2	2	80dbbed4f19209e039967fbba225920262d5089cca44417841d20f20fc5743a5	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.39:2	H7175517a370b5cd2	or	f102v2.39	f102	P	A	1	2	4	3	3	25a6bd531b360c74c6a08ca885592c57a37dcd5264421b4cdafc2b753bf44b65	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.39:3	H8dd339818d6583cc	ekey	f102v2.39	f102	P	A	1	3	4	3	2	09d4367f572d6c205fdf8d45ff7b5d65f772065417235c4ae79eeda1853a174a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f102v2.39:4	H7175517a370b5cd2	or	f102v2.39	f102	P	A	1	4	4	2	2	80dbbed4f19209e039967fbba225920262d5089cca44417841d20f20fc5743a5	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f103r.4:1	H695abf6aa22ab9e3	yche	f103r.4	f103	S	B	3	1	10	2	1	b63c59b3fb301429a62c29a5a071894e765450f0feb54c1563e21ee768eac562	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f103r.4:2	Hb13c0ea15587743a	oke	f103r.4	f103	S	B	3	2	10	3	3	6038e4bf3593b0791a0e7e24b6c0bc214242d1028e7a76e51a7faee0bb5b376a	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f103r.4:3	Hb13c0ea15587743a	oke	f103r.4	f103	S	B	3	3	10	4	4	dd0b8bae2c242394b816cd643753600f40e9fb4276573ef2bc10c05d07801ece	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f103r.4:4	H99fa2a55212dbc31	okeey	f103r.4	f103	S	B	3	4	10	3	2	4860f9dc56d30bde39d4462ffdef67ef669bf43058fbcf799dd9c17909d3c5c1	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f103r.4:5	H15d9332756935007	okey	f103r.4	f103	S	B	3	5	10	2	2	93699b2f638fa518b29c3f1190756e8e9a47465bff063e215cf5eedcf2c48e3c	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
WINDOW_PM2	f103r.10:1	H055eebf601617046	aiin	f103r.10	f103	S	B	3	1	14	2	2	a1ce06574d911a65796287b6a53e504722455f1ab298907e859bf29ed0914647	OPAQUE_CONTEXT_INVENTORY_NO_LEXEME_OR_MEANING
